Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2007_EML,183.0,183.0,1.0,1.0
Resource Identifier,ARC_2007_EML,183.0,183.0,1.0,1.0
Resource Title,ARC_2007_EML,183.0,183.0,1.0,1.0
Author / Originator,ARC_2007_EML,442.0,183.0,2.42,1.0
Metadata Contact,ARC_2007_EML,183.0,183.0,1.0,1.0
Contributor Name,ARC_2007_EML,417.0,174.0,2.28,0.9508196721311476
Publisher,ARC_2007_EML,183.0,183.0,1.0,1.0
Publication Date,ARC_2007_EML,183.0,183.0,1.0,1.0
Resource Contact,ARC_2007_EML,183.0,183.0,1.0,1.0
Abstract,ARC_2007_EML,183.0,183.0,1.0,1.0
Keyword,ARC_2007_EML,1665.0,183.0,9.1,1.0
Resource Distribution,ARC_2007_EML,183.0,183.0,1.0,1.0
Spatial Extent,ARC_2007_EML,1088.0,183.0,5.95,1.0
Taxonomic Extent,ARC_2007_EML,12.0,12.0,0.07,0.06557377049180327
Temporal Extent,ARC_2007_EML,183.0,183.0,1.0,1.0
Maintenance,ARC_2007_EML,183.0,183.0,1.0,1.0
Resource Use Constraints,ARC_2007_EML,183.0,183.0,1.0,1.0
Process Step,ARC_2007_EML,183.0,183.0,1.0,1.0
Project Description,ARC_2007_EML,183.0,183.0,1.0,1.0
Entity Type Definition,ARC_2007_EML,183.0,183.0,1.0,1.0
Attribute Definition,ARC_2007_EML,2711.0,183.0,14.81,1.0
Resource Access Constraints,ARC_2007_EML,84.0,84.0,0.46,0.459016393442623
Resource Format,ARC_2007_EML,183.0,183.0,1.0,1.0
Attribute List,ARC_2007_EML,183.0,183.0,1.0,1.0
Attribute Constraints,ARC_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2007_EML,0.0,0.0,0.0,0.0
