Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2012_EML,94.0,94.0,1.0,1.0
Resource Identifier,ARC_2012_EML,94.0,94.0,1.0,1.0
Resource Title,ARC_2012_EML,94.0,94.0,1.0,1.0
Author / Originator,ARC_2012_EML,106.0,94.0,1.13,1.0
Metadata Contact,ARC_2012_EML,94.0,94.0,1.0,1.0
Contributor Name,ARC_2012_EML,316.0,94.0,3.36,1.0
Publisher,ARC_2012_EML,94.0,94.0,1.0,1.0
Publication Date,ARC_2012_EML,94.0,94.0,1.0,1.0
Resource Contact,ARC_2012_EML,94.0,94.0,1.0,1.0
Abstract,ARC_2012_EML,94.0,94.0,1.0,1.0
Keyword,ARC_2012_EML,749.0,94.0,7.97,1.0
Resource Distribution,ARC_2012_EML,94.0,94.0,1.0,1.0
Spatial Extent,ARC_2012_EML,418.0,94.0,4.45,1.0
Taxonomic Extent,ARC_2012_EML,67.0,67.0,0.71,0.7127659574468085
Temporal Extent,ARC_2012_EML,94.0,94.0,1.0,1.0
Maintenance,ARC_2012_EML,94.0,94.0,1.0,1.0
Resource Use Constraints,ARC_2012_EML,94.0,94.0,1.0,1.0
Process Step,ARC_2012_EML,94.0,94.0,1.0,1.0
Project Description,ARC_2012_EML,94.0,94.0,1.0,1.0
Entity Type Definition,ARC_2012_EML,94.0,94.0,1.0,1.0
Attribute Definition,ARC_2012_EML,2711.0,94.0,28.84,1.0
Resource Access Constraints,ARC_2012_EML,94.0,94.0,1.0,1.0
Resource Format,ARC_2012_EML,94.0,94.0,1.0,1.0
Attribute List,ARC_2012_EML,94.0,94.0,1.0,1.0
Attribute Constraints,ARC_2012_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2012_EML,0.0,0.0,0.0,0.0
