Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Resource Identifier,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Resource Title,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Author / Originator,ARC_2015_EML,1662.0,1115.0,1.49,1.0
Metadata Contact,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Contributor Name,ARC_2015_EML,2597.0,946.0,2.33,0.8484304932735426
Publisher,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Publication Date,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Resource Contact,ARC_2015_EML,2228.0,1115.0,2.0,1.0
Abstract,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Keyword,ARC_2015_EML,9626.0,1115.0,8.63,1.0
Resource Distribution,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Spatial Extent,ARC_2015_EML,7712.0,1115.0,6.92,1.0
Taxonomic Extent,ARC_2015_EML,228.0,228.0,0.2,0.20448430493273545
Temporal Extent,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Maintenance,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Resource Use Constraints,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Process Step,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Project Description,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Entity Type Definition,ARC_2015_EML,1123.0,1115.0,1.01,1.0
Attribute Definition,ARC_2015_EML,27838.0,1115.0,24.97,1.0
Resource Access Constraints,ARC_2015_EML,1115.0,1115.0,1.0,1.0
Resource Format,ARC_2015_EML,1123.0,1115.0,1.01,1.0
Attribute List,ARC_2015_EML,1123.0,1115.0,1.01,1.0
Attribute Constraints,ARC_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,ARC_2015_EML,0.0,0.0,0.0,0.0
