Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2006_EML,91,91,1.00,100.00%
Abstract,2006_EML,30,30,0.33,32.97%
Attribute Definition,2006_EML,598,30,6.57,32.97%
Attribute List,2006_EML,30,30,0.33,32.97%
Author,2006_EML,30,30,0.33,32.97%
Author / Originator,2006_EML,30,30,0.33,32.97%
Author / Originator Identifier,2006_EML,30,30,0.33,32.97%
Bounding Box,2006_EML,218,30,2.40,32.97%
Contributor Name,2006_EML,394,29,4.33,31.87%
Contributor Role,2006_EML,29,29,0.32,31.87%
Distribution Format,2006_EML,30,30,0.33,32.97%
Easternmost Longitude,2006_EML,195,30,2.14,32.97%
End Time,2006_EML,30,30,0.33,32.97%
Entity Type Definition,2006_EML,30,30,0.33,32.97%
Entity and Attribute Information,2006_EML,30,30,0.33,32.97%
Keyword,2006_EML,167,30,1.84,32.97%
Maintenance,2006_EML,30,30,0.33,32.97%
Metadata Access Constraints,2006_EML,30,30,0.33,32.97%
Metadata Contact,2006_EML,30,30,0.33,32.97%
Metadata Use Constraints,2006_EML,30,30,0.33,32.97%
Northernmost Latitude,2006_EML,218,30,2.40,32.97%
Organization Name,2006_EML,90,30,0.99,32.97%
Originating Organization,2006_EML,30,30,0.33,32.97%
Process Step,2006_EML,30,30,0.33,32.97%
Project Description,2006_EML,30,30,0.33,32.97%
Publication Date,2006_EML,30,30,0.33,32.97%
Publisher,2006_EML,30,30,0.33,32.97%
Publisher E-Mail,2006_EML,30,30,0.33,32.97%
Publisher URL,2006_EML,30,30,0.33,32.97%
Related Resource Citation,2006_EML,30,30,0.33,32.97%
Resource Access Constraints,2006_EML,30,30,0.33,32.97%
Resource Contact,2006_EML,30,30,0.33,32.97%
Resource Creation/Revision Date,2006_EML,30,30,0.33,32.97%
Resource Distribution,2006_EML,30,30,0.33,32.97%
Resource Format,2006_EML,30,30,0.33,32.97%
Resource Identifier,2006_EML,30,30,0.33,32.97%
Resource Identifier Type,2006_EML,30,30,0.33,32.97%
Resource Lineage,2006_EML,30,30,0.33,32.97%
Resource Long Name,2006_EML,30,30,0.33,32.97%
Resource Status,2006_EML,30,30,0.33,32.97%
Resource Title,2006_EML,30,30,0.33,32.97%
Resource Use Constraints,2006_EML,30,30,0.33,32.97%
Resource on-line Link,2006_EML,30,30,0.33,32.97%
Rights,2006_EML,30,30,0.33,32.97%
Security Constraints,2006_EML,30,30,0.33,32.97%
Southernmost Latitude,2006_EML,218,30,2.40,32.97%
Spatial Extent,2006_EML,218,30,2.40,32.97%
Start Time,2006_EML,30,30,0.33,32.97%
Taxonomic Extent,2006_EML,2,2,0.02,2.20%
Temporal Extent,2006_EML,30,30,0.33,32.97%
Unknown,2006_EML,16971,91,186.49,100.00%
Westernmost Longitude,2006_EML,195,30,2.14,32.97%
