Collection,Record,Resource Identifier,Resource Title,Author / Originator,Metadata Contact,Contributor Name,Publisher,Publication Date,Resource Contact,Abstract,Keyword,Resource Distribution,Spatial Extent,Taxonomic Extent,Temporal Extent,Maintenance,Resource Use Constraints,Process Step,Project Description,Entity Type Definition,Attribute Definition,Resource Access Constraints,Resource Format,Attribute List,Attribute Constraints,Resource Quality Description
2005.0,100.1.xml,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1000.1.xml,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1000.2.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1000.5.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1000.6.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1001.1.xml,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1001.2.xml,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1002.1.xml,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1002.2.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1003.1.xml,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1003.2.xml,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1003.3.xml,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1003.5.xml,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1004.1.xml,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,1004.2.xml,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
2005.0,1004.6.xml,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0
