Collection,Record,Resource Identifier,Resource Title,Author / Originator,Metadata Contact,Contributor Name,Publisher,Publication Date,Resource Contact,Abstract,Keyword,Resource Distribution,Spatial Extent,Taxonomic Extent,Temporal Extent,Maintenance,Resource Use Constraints,Process Step,Project Description,Entity Type Definition,Attribute Definition,Resource Access Constraints,Resource Format,Attribute List,Attribute Constraints,Resource Quality Description
2007.0,3136.5.xml,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,0.0
2007.0,3191.6.xml,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,1.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,172.0,0.0,0.0,13.0,0.0,0.0
2007.0,3191.9.xml,1.0,1.0,3.0,0.0,5.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,151.0,1.0,12.0,12.0,0.0,0.0
2007.0,4000.3.xml,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
2007.0,4000.5.xml,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007.0,4003.3.xml,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2007.0,4023.7.xml,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,174.0,1.0,10.0,10.0,0.0,0.0
2007.0,4042.4.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007.0,4043.4.xml,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007.0,4048.3.xml,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0
2007.0,4345.7.xml,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,56.0,1.0,7.0,7.0,14.0,0.0
2007.0,4346.5.xml,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,1.0,3.0,3.0,0.0,0.0
2007.0,4346.6.xml,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,27.0,1.0,3.0,3.0,6.0,0.0
2007.0,4542.1.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,4543.1.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,4543.2.xml,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007.0,4547.5.xml,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,44.0,1.0,4.0,4.0,8.0,0.0
2007.0,4548.6.xml,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0,1.0
2007.0,4548.7.xml,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0,1.0
