Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,AND_2011_EML,3.0,3.0,1.0,1.0
Resource Identifier,AND_2011_EML,3.0,3.0,1.0,1.0
Resource Title,AND_2011_EML,3.0,3.0,1.0,1.0
Author / Originator,AND_2011_EML,4.0,3.0,1.33,1.0
Metadata Contact,AND_2011_EML,3.0,3.0,1.0,1.0
Contributor Name,AND_2011_EML,5.0,3.0,1.67,1.0
Publisher,AND_2011_EML,2.0,2.0,0.67,0.6666666666666666
Publication Date,AND_2011_EML,3.0,3.0,1.0,1.0
Resource Contact,AND_2011_EML,5.0,3.0,1.67,1.0
Abstract,AND_2011_EML,3.0,3.0,1.0,1.0
Keyword,AND_2011_EML,17.0,3.0,5.67,1.0
Resource Distribution,AND_2011_EML,3.0,3.0,1.0,1.0
Spatial Extent,AND_2011_EML,2.0,2.0,0.67,0.6666666666666666
Taxonomic Extent,AND_2011_EML,0.0,0.0,0.0,0.0
Temporal Extent,AND_2011_EML,3.0,3.0,1.0,1.0
Maintenance,AND_2011_EML,2.0,2.0,0.67,0.6666666666666666
Resource Use Constraints,AND_2011_EML,3.0,3.0,1.0,1.0
Process Step,AND_2011_EML,3.0,3.0,1.0,1.0
Project Description,AND_2011_EML,1.0,1.0,0.33,0.3333333333333333
Entity Type Definition,AND_2011_EML,0.0,0.0,0.0,0.0
Attribute Definition,AND_2011_EML,0.0,0.0,0.0,0.0
Resource Access Constraints,AND_2011_EML,2.0,2.0,0.67,0.6666666666666666
Resource Format,AND_2011_EML,0.0,0.0,0.0,0.0
Attribute List,AND_2011_EML,0.0,0.0,0.0,0.0
Attribute Constraints,AND_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,AND_2011_EML,0.0,0.0,0.0,0.0
