Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,AND_2018_EML,1,1,1.0,1.0
Resource Identifier,AND_2018_EML,1,1,1.0,1.0
Resource Title,AND_2018_EML,1,1,1.0,1.0
Author / Originator,AND_2018_EML,2,1,2.0,1.0
Metadata Contact,AND_2018_EML,1,1,1.0,1.0
Contributor Name,AND_2018_EML,3,1,3.0,1.0
Publisher,AND_2018_EML,1,1,1.0,1.0
Publication Date,AND_2018_EML,1,1,1.0,1.0
Resource Contact,AND_2018_EML,1,1,1.0,1.0
Abstract,AND_2018_EML,1,1,1.0,1.0
Keyword,AND_2018_EML,41,1,41.0,1.0
Resource Distribution,AND_2018_EML,1,1,1.0,1.0
Spatial Extent,AND_2018_EML,1,1,1.0,1.0
Taxonomic Extent,AND_2018_EML,1,1,1.0,1.0
Temporal Extent,AND_2018_EML,1,1,1.0,1.0
Maintenance,AND_2018_EML,1,1,1.0,1.0
Resource Use Constraints,AND_2018_EML,1,1,1.0,1.0
Process Step,AND_2018_EML,1,1,1.0,1.0
Project Description,AND_2018_EML,1,1,1.0,1.0
Entity Type Definition,AND_2018_EML,6,1,6.0,1.0
Attribute Definition,AND_2018_EML,101,1,101.0,1.0
Resource Access Constraints,AND_2018_EML,1,1,1.0,1.0
Resource Format,AND_2018_EML,6,1,6.0,1.0
Attribute List,AND_2018_EML,6,1,6.0,1.0
Attribute Constraints,AND_2018_EML,12,1,12.0,1.0
Resource Quality Description,AND_2018_EML,1,1,1.0,1.0
