Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,AND_2014_EML,12.0,12.0,1.0,1.0
Resource Identifier,AND_2014_EML,12.0,12.0,1.0,1.0
Resource Title,AND_2014_EML,12.0,12.0,1.0,1.0
Author / Originator,AND_2014_EML,16.0,12.0,1.33,1.0
Metadata Contact,AND_2014_EML,1.0,1.0,0.08,0.08333333333333333
Contributor Name,AND_2014_EML,53.0,12.0,4.42,1.0
Publisher,AND_2014_EML,12.0,12.0,1.0,1.0
Publication Date,AND_2014_EML,12.0,12.0,1.0,1.0
Resource Contact,AND_2014_EML,19.0,12.0,1.58,1.0
Abstract,AND_2014_EML,11.0,11.0,0.92,0.9166666666666666
Keyword,AND_2014_EML,83.0,8.0,6.92,0.6666666666666666
Resource Distribution,AND_2014_EML,12.0,12.0,1.0,1.0
Spatial Extent,AND_2014_EML,10.0,10.0,0.83,0.8333333333333334
Taxonomic Extent,AND_2014_EML,1.0,1.0,0.08,0.08333333333333333
Temporal Extent,AND_2014_EML,12.0,12.0,1.0,1.0
Maintenance,AND_2014_EML,12.0,12.0,1.0,1.0
Resource Use Constraints,AND_2014_EML,5.0,5.0,0.42,0.4166666666666667
Process Step,AND_2014_EML,11.0,11.0,0.92,0.9166666666666666
Project Description,AND_2014_EML,11.0,11.0,0.92,0.9166666666666666
Entity Type Definition,AND_2014_EML,24.0,5.0,2.0,0.4166666666666667
Attribute Definition,AND_2014_EML,427.0,5.0,35.58,0.4166666666666667
Resource Access Constraints,AND_2014_EML,12.0,12.0,1.0,1.0
Resource Format,AND_2014_EML,24.0,5.0,2.0,0.4166666666666667
Attribute List,AND_2014_EML,24.0,5.0,2.0,0.4166666666666667
Attribute Constraints,AND_2014_EML,48.0,5.0,4.0,0.4166666666666667
Resource Quality Description,AND_2014_EML,0.0,0.0,0.0,0.0
