Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,AND_2006_EML,14.0,14.0,1.0,1.0
Resource Identifier,AND_2006_EML,14.0,14.0,1.0,1.0
Resource Title,AND_2006_EML,14.0,14.0,1.0,1.0
Author / Originator,AND_2006_EML,33.0,14.0,2.36,1.0
Metadata Contact,AND_2006_EML,18.0,14.0,1.29,1.0
Contributor Name,AND_2006_EML,93.0,14.0,6.64,1.0
Publisher,AND_2006_EML,8.0,8.0,0.57,0.5714285714285714
Publication Date,AND_2006_EML,14.0,14.0,1.0,1.0
Resource Contact,AND_2006_EML,24.0,14.0,1.71,1.0
Abstract,AND_2006_EML,14.0,14.0,1.0,1.0
Keyword,AND_2006_EML,116.0,14.0,8.29,1.0
Resource Distribution,AND_2006_EML,14.0,14.0,1.0,1.0
Spatial Extent,AND_2006_EML,10.0,10.0,0.71,0.7142857142857143
Taxonomic Extent,AND_2006_EML,0.0,0.0,0.0,0.0
Temporal Extent,AND_2006_EML,14.0,14.0,1.0,1.0
Maintenance,AND_2006_EML,8.0,8.0,0.57,0.5714285714285714
Resource Use Constraints,AND_2006_EML,14.0,14.0,1.0,1.0
Process Step,AND_2006_EML,12.0,12.0,0.86,0.8571428571428571
Project Description,AND_2006_EML,10.0,10.0,0.71,0.7142857142857143
Entity Type Definition,AND_2006_EML,54.0,13.0,3.86,0.9285714285714286
Attribute Definition,AND_2006_EML,592.0,13.0,42.29,0.9285714285714286
Resource Access Constraints,AND_2006_EML,8.0,8.0,0.57,0.5714285714285714
Resource Format,AND_2006_EML,33.0,7.0,2.36,0.5
Attribute List,AND_2006_EML,55.0,13.0,3.93,0.9285714285714286
Attribute Constraints,AND_2006_EML,50.0,5.0,3.57,0.35714285714285715
Resource Quality Description,AND_2006_EML,1.0,1.0,0.07,0.07142857142857142
