Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,AND_2015_EML,123,123,1.0,1.0
Resource Identifier,AND_2015_EML,123,123,1.0,1.0
Resource Title,AND_2015_EML,123,123,1.0,1.0
Author / Originator,AND_2015_EML,229,123,1.86,1.0
Metadata Contact,AND_2015_EML,65,63,0.53,0.5121951219512195
Contributor Name,AND_2015_EML,589,123,4.79,1.0
Publisher,AND_2015_EML,123,123,1.0,1.0
Publication Date,AND_2015_EML,123,123,1.0,1.0
Resource Contact,AND_2015_EML,361,123,2.93,1.0
Abstract,AND_2015_EML,123,123,1.0,1.0
Keyword,AND_2015_EML,778,122,6.33,0.9918699186991871
Resource Distribution,AND_2015_EML,123,123,1.0,1.0
Spatial Extent,AND_2015_EML,109,109,0.89,0.8861788617886179
Taxonomic Extent,AND_2015_EML,52,52,0.42,0.4227642276422765
Temporal Extent,AND_2015_EML,123,123,1.0,1.0
Maintenance,AND_2015_EML,123,123,1.0,1.0
Resource Use Constraints,AND_2015_EML,111,111,0.9,0.902439024390244
Process Step,AND_2015_EML,122,122,0.99,0.9918699186991871
Project Description,AND_2015_EML,115,115,0.93,0.934959349593496
Entity Type Definition,AND_2015_EML,241,79,1.96,0.6422764227642277
Attribute Definition,AND_2015_EML,4360,79,35.45,0.6422764227642277
Resource Access Constraints,AND_2015_EML,123,123,1.0,1.0
Resource Format,AND_2015_EML,241,79,1.96,0.6422764227642277
Attribute List,AND_2015_EML,241,79,1.96,0.6422764227642277
Attribute Constraints,AND_2015_EML,450,79,3.66,0.6422764227642277
Resource Quality Description,AND_2015_EML,7,7,0.06,0.05691056910569105
