XPath,Collection,XPathCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/@xsi:schemaLocation,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/r3d:repository/r3d:additionalName,2018-02_Re3data,2454,1663,1.21,81.92%
/r3d:re3data/r3d:repository/r3d:additionalName/@language,2018-02_Re3data,1830,1663,0.90,81.92%
/r3d:re3data/r3d:repository/r3d:aidSystem,2018-02_Re3data,388,380,0.19,18.72%
/r3d:re3data/r3d:repository/r3d:api,2018-02_Re3data,1289,902,0.63,44.43%
/r3d:re3data/r3d:repository/r3d:api/@apiType,2018-02_Re3data,1253,903,0.62,44.48%
/r3d:re3data/r3d:repository/r3d:certificate,2018-02_Re3data,215,184,0.11,9.06%
/r3d:re3data/r3d:repository/r3d:citationGuidelineURL,2018-02_Re3data,1180,1180,0.58,58.13%
/r3d:re3data/r3d:repository/r3d:contentType,2018-02_Re3data,9365,2029,4.61,99.95%
/r3d:re3data/r3d:repository/r3d:contentType/@contentTypeScheme,2018-02_Re3data,2029,2029,1.00,99.95%
/r3d:re3data/r3d:repository/r3d:dataAccess/r3d:dataAccessRestriction,2018-02_Re3data,1338,977,0.66,48.13%
/r3d:re3data/r3d:repository/r3d:dataAccess/r3d:dataAccessType,2018-02_Re3data,3109,2026,1.53,99.80%
/r3d:re3data/r3d:repository/r3d:dataLicense/r3d:dataLicenseName,2018-02_Re3data,2989,2029,1.47,99.95%
/r3d:re3data/r3d:repository/r3d:dataLicense/r3d:dataLicenseURL,2018-02_Re3data,3163,2029,1.56,99.95%
/r3d:re3data/r3d:repository/r3d:dataUpload/r3d:dataUploadRestriction,2018-02_Re3data,1384,1257,0.68,61.92%
/r3d:re3data/r3d:repository/r3d:dataUpload/r3d:dataUploadType,2018-02_Re3data,2025,2012,1.00,99.11%
/r3d:re3data/r3d:repository/r3d:dataUploadLicense/r3d:dataUploadLicenseName,2018-02_Re3data,585,552,0.29,27.19%
/r3d:re3data/r3d:repository/r3d:dataUploadLicense/r3d:dataUploadLicenseURL,2018-02_Re3data,585,553,0.29,27.24%
/r3d:re3data/r3d:repository/r3d:databaseAccess/r3d:databaseAccessRestriction,2018-02_Re3data,114,110,0.06,5.42%
/r3d:re3data/r3d:repository/r3d:databaseAccess/r3d:databaseAccessType,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/r3d:repository/r3d:databaseLicense/r3d:databaseLicenseName,2018-02_Re3data,428,418,0.21,20.59%
/r3d:re3data/r3d:repository/r3d:databaseLicense/r3d:databaseLicenseURL,2018-02_Re3data,433,418,0.21,20.59%
/r3d:re3data/r3d:repository/r3d:description,2018-02_Re3data,2029,2029,1.00,99.95%
/r3d:re3data/r3d:repository/r3d:description/@language,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/r3d:repository/r3d:endDate,2018-02_Re3data,87,87,0.04,4.29%
/r3d:re3data/r3d:repository/r3d:enhancedPublication,2018-02_Re3data,2000,2000,0.99,98.52%
/r3d:re3data/r3d:repository/r3d:entryDate,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionAdditionalName,2018-02_Re3data,6010,1827,2.96,90.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionAdditionalName/@language,2018-02_Re3data,2409,1827,1.19,90.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionContact,2018-02_Re3data,4443,1771,2.19,87.24%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionCountry,2018-02_Re3data,2834,2030,1.40,100.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionIdentifier,2018-02_Re3data,207,87,0.10,4.29%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionName,2018-02_Re3data,6282,2030,3.09,100.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionName/@language,2018-02_Re3data,2278,2030,1.12,100.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionType,2018-02_Re3data,2106,2030,1.04,100.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionURL,2018-02_Re3data,6251,2030,3.08,100.00%
/r3d:re3data/r3d:repository/r3d:institution/r3d:responsibilityEndDate,2018-02_Re3data,153,131,0.08,6.45%
/r3d:re3data/r3d:repository/r3d:institution/r3d:responsibilityStartDate,2018-02_Re3data,477,400,0.23,19.70%
/r3d:re3data/r3d:repository/r3d:institution/r3d:responsibilityType,2018-02_Re3data,4938,2030,2.43,100.00%
/r3d:re3data/r3d:repository/r3d:keyword,2018-02_Re3data,15215,2030,7.50,100.00%
/r3d:re3data/r3d:repository/r3d:lastUpdate,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/r3d:repository/r3d:metadataStandard/r3d:metadataStandardName,2018-02_Re3data,853,606,0.42,29.85%
/r3d:re3data/r3d:repository/r3d:metadataStandard/r3d:metadataStandardName/@metadataStandardScheme,2018-02_Re3data,606,606,0.30,29.85%
/r3d:re3data/r3d:repository/r3d:metadataStandard/r3d:metadataStandardURL,2018-02_Re3data,847,606,0.42,29.85%
/r3d:re3data/r3d:repository/r3d:missionStatementURL,2018-02_Re3data,1665,1665,0.82,82.02%
/r3d:re3data/r3d:repository/r3d:pidSystem,2018-02_Re3data,2014,1929,0.99,95.02%
/r3d:re3data/r3d:repository/r3d:policy/r3d:policyName,2018-02_Re3data,3187,1784,1.57,87.88%
/r3d:re3data/r3d:repository/r3d:policy/r3d:policyURL,2018-02_Re3data,3173,1784,1.56,87.88%
/r3d:re3data/r3d:repository/r3d:providerType,2018-02_Re3data,2606,2025,1.28,99.75%
/r3d:re3data/r3d:repository/r3d:qualityManagement,2018-02_Re3data,2010,2010,0.99,99.01%
/r3d:re3data/r3d:repository/r3d:re3data.orgIdentifier,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/r3d:repository/r3d:remarks,2018-02_Re3data,1359,1359,0.67,66.95%
/r3d:re3data/r3d:repository/r3d:repositoryContact,2018-02_Re3data,2324,1757,1.14,86.55%
/r3d:re3data/r3d:repository/r3d:repositoryIdentifier,2018-02_Re3data,1118,553,0.55,27.24%
/r3d:re3data/r3d:repository/r3d:repositoryLanguage,2018-02_Re3data,2742,2024,1.35,99.70%
/r3d:re3data/r3d:repository/r3d:repositoryName,2018-02_Re3data,2030,2030,1.00,100.00%
/r3d:re3data/r3d:repository/r3d:repositoryName/@language,2018-02_Re3data,2030,2030,1.00,100.00%
