Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,PIE_2005_EML,161.0,161.0,1.0,1.0
Resource Identifier,PIE_2005_EML,161.0,161.0,1.0,1.0
Resource Title,PIE_2005_EML,161.0,161.0,1.0,1.0
Author / Originator,PIE_2005_EML,216.0,161.0,1.34,1.0
Metadata Contact,PIE_2005_EML,161.0,161.0,1.0,1.0
Contributor Name,PIE_2005_EML,497.0,156.0,3.09,0.968944099378882
Publisher,PIE_2005_EML,161.0,161.0,1.0,1.0
Publication Date,PIE_2005_EML,131.0,131.0,0.81,0.8136645962732919
Resource Contact,PIE_2005_EML,161.0,161.0,1.0,1.0
Abstract,PIE_2005_EML,161.0,161.0,1.0,1.0
Keyword,PIE_2005_EML,1739.0,161.0,10.8,1.0
Resource Distribution,PIE_2005_EML,161.0,161.0,1.0,1.0
Spatial Extent,PIE_2005_EML,479.0,161.0,2.98,1.0
Taxonomic Extent,PIE_2005_EML,15.0,15.0,0.09,0.09316770186335403
Temporal Extent,PIE_2005_EML,161.0,161.0,1.0,1.0
Maintenance,PIE_2005_EML,161.0,161.0,1.0,1.0
Resource Use Constraints,PIE_2005_EML,161.0,161.0,1.0,1.0
Process Step,PIE_2005_EML,157.0,157.0,0.98,0.9751552795031057
Project Description,PIE_2005_EML,132.0,132.0,0.82,0.8198757763975155
Entity Type Definition,PIE_2005_EML,132.0,132.0,0.82,0.8198757763975155
Attribute Definition,PIE_2005_EML,1843.0,132.0,11.45,0.8198757763975155
Resource Access Constraints,PIE_2005_EML,84.0,84.0,0.52,0.5217391304347826
Resource Format,PIE_2005_EML,132.0,132.0,0.82,0.8198757763975155
Attribute List,PIE_2005_EML,132.0,132.0,0.82,0.8198757763975155
Attribute Constraints,PIE_2005_EML,0.0,0.0,0.0,0.0
Resource Quality Description,PIE_2005_EML,0.0,0.0,0.0,0.0
