Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,PIE_2017_EML,66.0,66.0,1.0,1.0
Resource Identifier,PIE_2017_EML,66.0,66.0,1.0,1.0
Resource Title,PIE_2017_EML,66.0,66.0,1.0,1.0
Author / Originator,PIE_2017_EML,102.0,66.0,1.55,1.0
Metadata Contact,PIE_2017_EML,66.0,66.0,1.0,1.0
Contributor Name,PIE_2017_EML,94.0,59.0,1.42,0.8939393939393939
Publisher,PIE_2017_EML,66.0,66.0,1.0,1.0
Publication Date,PIE_2017_EML,66.0,66.0,1.0,1.0
Resource Contact,PIE_2017_EML,66.0,66.0,1.0,1.0
Abstract,PIE_2017_EML,66.0,66.0,1.0,1.0
Keyword,PIE_2017_EML,780.0,66.0,11.82,1.0
Resource Distribution,PIE_2017_EML,66.0,66.0,1.0,1.0
Spatial Extent,PIE_2017_EML,116.0,66.0,1.76,1.0
Taxonomic Extent,PIE_2017_EML,44.0,44.0,0.67,0.6666666666666666
Temporal Extent,PIE_2017_EML,66.0,66.0,1.0,1.0
Maintenance,PIE_2017_EML,66.0,66.0,1.0,1.0
Resource Use Constraints,PIE_2017_EML,66.0,66.0,1.0,1.0
Process Step,PIE_2017_EML,66.0,66.0,1.0,1.0
Project Description,PIE_2017_EML,66.0,66.0,1.0,1.0
Entity Type Definition,PIE_2017_EML,66.0,66.0,1.0,1.0
Attribute Definition,PIE_2017_EML,1030.0,66.0,15.61,1.0
Resource Access Constraints,PIE_2017_EML,66.0,66.0,1.0,1.0
Resource Format,PIE_2017_EML,66.0,66.0,1.0,1.0
Attribute List,PIE_2017_EML,66.0,66.0,1.0,1.0
Attribute Constraints,PIE_2017_EML,0.0,0.0,0.0,0.0
Resource Quality Description,PIE_2017_EML,0.0,0.0,0.0,0.0
