Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,PIE_2018_EML,19.0,19.0,1.0,1.0
Resource Identifier,PIE_2018_EML,19.0,19.0,1.0,1.0
Resource Title,PIE_2018_EML,19.0,19.0,1.0,1.0
Author / Originator,PIE_2018_EML,45.0,19.0,2.37,1.0
Metadata Contact,PIE_2018_EML,19.0,19.0,1.0,1.0
Contributor Name,PIE_2018_EML,10.0,8.0,0.53,0.42105263157894735
Publisher,PIE_2018_EML,19.0,19.0,1.0,1.0
Publication Date,PIE_2018_EML,19.0,19.0,1.0,1.0
Resource Contact,PIE_2018_EML,20.0,19.0,1.05,1.0
Abstract,PIE_2018_EML,19.0,19.0,1.0,1.0
Keyword,PIE_2018_EML,210.0,19.0,11.05,1.0
Resource Distribution,PIE_2018_EML,19.0,19.0,1.0,1.0
Spatial Extent,PIE_2018_EML,27.0,19.0,1.42,1.0
Taxonomic Extent,PIE_2018_EML,1.0,1.0,0.05,0.05263157894736842
Temporal Extent,PIE_2018_EML,19.0,19.0,1.0,1.0
Maintenance,PIE_2018_EML,19.0,19.0,1.0,1.0
Resource Use Constraints,PIE_2018_EML,19.0,19.0,1.0,1.0
Process Step,PIE_2018_EML,19.0,19.0,1.0,1.0
Project Description,PIE_2018_EML,1.0,1.0,0.05,0.05263157894736842
Entity Type Definition,PIE_2018_EML,18.0,18.0,0.95,0.9473684210526316
Attribute Definition,PIE_2018_EML,419.0,18.0,22.05,0.9473684210526316
Resource Access Constraints,PIE_2018_EML,19.0,19.0,1.0,1.0
Resource Format,PIE_2018_EML,18.0,18.0,0.95,0.9473684210526316
Attribute List,PIE_2018_EML,18.0,18.0,0.95,0.9473684210526316
Attribute Constraints,PIE_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,PIE_2018_EML,0.0,0.0,0.0,0.0
