XPath,PIE_2005_EML,PIE_2007_EML,PIE_2009_EML,PIE_2010_EML,PIE_2011_EML,PIE_2012_EML,PIE_2013_EML,PIE_2014_EML,PIE_2015_EML,PIE_2016_EML,PIE_2017_EML,PIE_2018_EML
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.453416149068323,0.7849462365591398,0.8,0.6875,1.0,0.76,0.3538461538461539,0.13333333333333333,0.6587677725118484,0.9375,0.8181818181818182,0.9473684210526316
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,0.453416149068323,0.7849462365591398,0.8,0.6875,0.6666666666666666,0.76,0.3538461538461539,0.13333333333333333,0.6587677725118484,0.9375,0.8181818181818182,0.9473684210526316
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
/eml:eml/dataset/dataTable/entityDescription,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.9473684210526316
/eml:eml/dataset/dataTable/entityName,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.9473684210526316
/eml:eml/dataset/dataTable/methods/methodStep/description/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
/eml:eml/dataset/dataTable/numberOfRecords,0.37888198757763975,0.5913978494623656,0.8,0.5625,0.3333333333333333,0.6133333333333333,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.8947368421052632
/eml:eml/dataset/dataTable/physical/@scope,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947
/eml:eml/dataset/dataTable/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.9473684210526316
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.9473684210526316
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.5279503105590062,0.6666666666666666,0.8,0.75,0.6666666666666666,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.8947368421052632
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.9473684210526316
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.9473684210526316
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/objectName,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.9473684210526316
/eml:eml/dataset/dataTable/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632
/eml:eml/dataset/distribution/@scope,0.546583850931677,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,0.546583850931677,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.5538461538461539,0.8666666666666667,0.3127962085308057,0.0,0.0,0.9473684210526316
/eml:eml/dataset/intellectualRights/para,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.05263157894736842
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.05263157894736842
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para/literalLayout,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.05263157894736842
/eml:eml/dataset/intellectualRights/section/para,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.8666666666666667,0.3222748815165877,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/intellectualRights/section/title,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.8666666666666667,0.3222748815165877,0.0,0.0,0.9473684210526316
/eml:eml/dataset/keywordSet/keyword,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.8666666666666667,0.3222748815165877,0.0,0.0,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.8666666666666667,0.3222748815165877,0.0,0.0,0.9473684210526316
/eml:eml/dataset/language,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/maintenance/description/para,0.7763975155279503,1.0,1.0,0.9375,0.6666666666666666,1.0,1.0,0.13333333333333333,0.7725118483412322,1.0,1.0,0.05263157894736842
/eml:eml/dataset/maintenance/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/maintenance/description/section/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.22748815165876776,0.0,0.0,0.0
/eml:eml/dataset/maintenance/description/section/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.22748815165876776,0.0,0.0,0.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.22511848341232227,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/@scope,0.546583850931677,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/@scope,0.546583850931677,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/metadataProvider/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/metadataProvider/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/metadataProvider/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/metadataProvider/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/metadataProvider/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/metadataProvider/onlineUrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/phone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/metadataProvider/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/methods/methodStep/description,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615384,0.0,0.0023696682464454982,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0924170616113744,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para/literalLayout,0.9627329192546584,0.989247311827957,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,0.9848484848484848,0.05263157894736842
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/methods/methodStep/protocol/@scope,0.018633540372670808,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/@scope,0.018633540372670808,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/references,0.08695652173913042,0.03225806451612903,0.0,0.125,0.0,0.013333333333333334,0.015384615384615384,0.016666666666666666,0.04265402843601896,0.08035714285714286,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/references/@system,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615384,0.016666666666666666,0.0047393364928909965,0.017857142857142856,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/proceduralStep/description/para,0.018633540372670808,0.0,0.0,0.125,0.0,0.0,0.015384615384615384,0.0,0.009478672985781993,0.07142857142857142,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/title,0.06832298136645963,0.03225806451612903,0.0,0.125,0.0,0.013333333333333334,0.015384615384615384,0.016666666666666666,0.04265402843601896,0.08035714285714286,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para/literalLayout,0.15527950310559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/@scope,0.15527950310559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/@scope,0.15527950310559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/references,0.15527950310559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
/eml:eml/dataset/otherEntity/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/otherEntity/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947
/eml:eml/dataset/otherEntity/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/otherEntity/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/otherEntity/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/project/@scope,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/abstract/para,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.8666666666666667,0.3222748815165877,0.0,0.0,0.0
/eml:eml/dataset/project/abstract/para/literalLayout,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.13333333333333333,0.6777251184834123,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/funding/para,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/@scope,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/@scope,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/administrativeArea,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/address/city,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/address/country,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/address/deliveryPoint,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/address/postalCode,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/electronicMailAddress,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/individualName/givenName,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/individualName/surName,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/phone,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/phone/@phonetype,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/personnel/role,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/@scope,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/@scope,0.36645962732919257,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/geographicDescription,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/project/title,0.8198757763975155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842
/eml:eml/dataset/pubDate,0.8136645962732919,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/pubPlace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/publisher/@scope,0.546583850931677,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.546583850931677,0.3548387096774194,0.2,0.3125,0.3333333333333333,0.21333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/publisher/address/country,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/publisher/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/publisher/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/publisher/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,0.9976303317535544,1.0,1.0,0.05263157894736842
/eml:eml/dataset/purpose,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615384,0.0,0.0023696682464454982,0.0,0.0,0.0
/eml:eml/dataset/purpose/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.22748815165876776,0.0,0.0,0.0
/eml:eml/dataset/purpose/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
/eml:eml/dataset/shortName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316
/eml:eml/dataset/spatialRaster/attributeList/attribute/@id,0.0,0.0,0.0,0.0,0.0,0.0,0.16923076923076924,0.43333333333333335,0.0995260663507109,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.0,0.0,0.0,0.0,0.0,0.0,0.061538461538461535,0.0,0.009478672985781993,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.0,0.0,0.0,0.0,0.0,0.0,0.061538461538461535,0.0,0.009478672985781993,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.0,0.0,0.0,0.3692307692307693,0.0,0.05687203791469194,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.0,0.0,0.0,0.3692307692307693,0.0,0.05687203791469194,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,0.0,0.0,0.0,0.0,0.0,0.3230769230769231,0.43333333333333335,0.12322274881516587,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.0,0.0,0.0,0.0,0.0,0.0,0.030769230769230767,0.0,0.0047393364928909965,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615384,0.0,0.0023696682464454982,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615384,0.0,0.0023696682464454982,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/methods/methodStep/description,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692307,0.0,0.018957345971563986,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType/@typeSystem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.07345971563981042,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellGeometry,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellSizeXDirection,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellSizeYDirection,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/columns,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/entityName,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/methods/methodStep/description/para,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615384,0.43333333333333335,0.07582938388625593,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/methods/methodStep/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.09230769230769233,0.0,0.014218009478672985,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/numberOfBands,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/rasterOrigin,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/rows,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.43333333333333335,0.15639810426540285,0.0,0.0,0.0
