Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,PIE_2009_EML,5.0,5.0,1.0,1.0
Resource Identifier,PIE_2009_EML,5.0,5.0,1.0,1.0
Resource Title,PIE_2009_EML,5.0,5.0,1.0,1.0
Author / Originator,PIE_2009_EML,7.0,5.0,1.4,1.0
Metadata Contact,PIE_2009_EML,5.0,5.0,1.0,1.0
Contributor Name,PIE_2009_EML,11.0,5.0,2.2,1.0
Publisher,PIE_2009_EML,5.0,5.0,1.0,1.0
Publication Date,PIE_2009_EML,5.0,5.0,1.0,1.0
Resource Contact,PIE_2009_EML,5.0,5.0,1.0,1.0
Abstract,PIE_2009_EML,5.0,5.0,1.0,1.0
Keyword,PIE_2009_EML,56.0,5.0,11.2,1.0
Resource Distribution,PIE_2009_EML,5.0,5.0,1.0,1.0
Spatial Extent,PIE_2009_EML,5.0,5.0,1.0,1.0
Taxonomic Extent,PIE_2009_EML,5.0,5.0,1.0,1.0
Temporal Extent,PIE_2009_EML,5.0,5.0,1.0,1.0
Maintenance,PIE_2009_EML,5.0,5.0,1.0,1.0
Resource Use Constraints,PIE_2009_EML,5.0,5.0,1.0,1.0
Process Step,PIE_2009_EML,5.0,5.0,1.0,1.0
Project Description,PIE_2009_EML,5.0,5.0,1.0,1.0
Entity Type Definition,PIE_2009_EML,5.0,5.0,1.0,1.0
Attribute Definition,PIE_2009_EML,44.0,5.0,8.8,1.0
Resource Access Constraints,PIE_2009_EML,4.0,4.0,0.8,0.8
Resource Format,PIE_2009_EML,5.0,5.0,1.0,1.0
Attribute List,PIE_2009_EML,5.0,5.0,1.0,1.0
Attribute Constraints,PIE_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,PIE_2009_EML,0.0,0.0,0.0,0.0
