Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,PIE_2007_EML,93.0,93.0,1.0,1.0
Resource Identifier,PIE_2007_EML,93.0,93.0,1.0,1.0
Resource Title,PIE_2007_EML,93.0,93.0,1.0,1.0
Author / Originator,PIE_2007_EML,162.0,93.0,1.74,1.0
Metadata Contact,PIE_2007_EML,93.0,93.0,1.0,1.0
Contributor Name,PIE_2007_EML,103.0,83.0,1.11,0.8924731182795699
Publisher,PIE_2007_EML,93.0,93.0,1.0,1.0
Publication Date,PIE_2007_EML,90.0,90.0,0.97,0.967741935483871
Resource Contact,PIE_2007_EML,93.0,93.0,1.0,1.0
Abstract,PIE_2007_EML,93.0,93.0,1.0,1.0
Keyword,PIE_2007_EML,1071.0,93.0,11.52,1.0
Resource Distribution,PIE_2007_EML,93.0,93.0,1.0,1.0
Spatial Extent,PIE_2007_EML,128.0,93.0,1.38,1.0
Taxonomic Extent,PIE_2007_EML,49.0,49.0,0.53,0.5268817204301075
Temporal Extent,PIE_2007_EML,93.0,93.0,1.0,1.0
Maintenance,PIE_2007_EML,93.0,93.0,1.0,1.0
Resource Use Constraints,PIE_2007_EML,93.0,93.0,1.0,1.0
Process Step,PIE_2007_EML,93.0,93.0,1.0,1.0
Project Description,PIE_2007_EML,93.0,93.0,1.0,1.0
Entity Type Definition,PIE_2007_EML,93.0,93.0,1.0,1.0
Attribute Definition,PIE_2007_EML,886.0,93.0,9.53,1.0
Resource Access Constraints,PIE_2007_EML,62.0,62.0,0.67,0.6666666666666666
Resource Format,PIE_2007_EML,93.0,93.0,1.0,1.0
Attribute List,PIE_2007_EML,93.0,93.0,1.0,1.0
Attribute Constraints,PIE_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,PIE_2007_EML,0.0,0.0,0.0,0.0
