Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,PIE_2010_EML,16.0,16.0,1.0,1.0
Resource Identifier,PIE_2010_EML,16.0,16.0,1.0,1.0
Resource Title,PIE_2010_EML,16.0,16.0,1.0,1.0
Author / Originator,PIE_2010_EML,16.0,16.0,1.0,1.0
Metadata Contact,PIE_2010_EML,16.0,16.0,1.0,1.0
Contributor Name,PIE_2010_EML,13.0,10.0,0.81,0.625
Publisher,PIE_2010_EML,16.0,16.0,1.0,1.0
Publication Date,PIE_2010_EML,16.0,16.0,1.0,1.0
Resource Contact,PIE_2010_EML,16.0,16.0,1.0,1.0
Abstract,PIE_2010_EML,16.0,16.0,1.0,1.0
Keyword,PIE_2010_EML,154.0,16.0,9.62,1.0
Resource Distribution,PIE_2010_EML,16.0,16.0,1.0,1.0
Spatial Extent,PIE_2010_EML,26.0,16.0,1.62,1.0
Taxonomic Extent,PIE_2010_EML,2.0,2.0,0.12,0.125
Temporal Extent,PIE_2010_EML,16.0,16.0,1.0,1.0
Maintenance,PIE_2010_EML,16.0,16.0,1.0,1.0
Resource Use Constraints,PIE_2010_EML,16.0,16.0,1.0,1.0
Process Step,PIE_2010_EML,16.0,16.0,1.0,1.0
Project Description,PIE_2010_EML,16.0,16.0,1.0,1.0
Entity Type Definition,PIE_2010_EML,16.0,16.0,1.0,1.0
Attribute Definition,PIE_2010_EML,151.0,16.0,9.44,1.0
Resource Access Constraints,PIE_2010_EML,12.0,12.0,0.75,0.75
Resource Format,PIE_2010_EML,16.0,16.0,1.0,1.0
Attribute List,PIE_2010_EML,16.0,16.0,1.0,1.0
Attribute Constraints,PIE_2010_EML,0.0,0.0,0.0,0.0
Resource Quality Description,PIE_2010_EML,0.0,0.0,0.0,0.0
