Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,PIE_2012_EML,75.0,75.0,1.0,1.0
Resource Identifier,PIE_2012_EML,75.0,75.0,1.0,1.0
Resource Title,PIE_2012_EML,75.0,75.0,1.0,1.0
Author / Originator,PIE_2012_EML,107.0,75.0,1.43,1.0
Metadata Contact,PIE_2012_EML,75.0,75.0,1.0,1.0
Contributor Name,PIE_2012_EML,144.0,70.0,1.92,0.9333333333333332
Publisher,PIE_2012_EML,75.0,75.0,1.0,1.0
Publication Date,PIE_2012_EML,75.0,75.0,1.0,1.0
Resource Contact,PIE_2012_EML,75.0,75.0,1.0,1.0
Abstract,PIE_2012_EML,75.0,75.0,1.0,1.0
Keyword,PIE_2012_EML,714.0,75.0,9.52,1.0
Resource Distribution,PIE_2012_EML,75.0,75.0,1.0,1.0
Spatial Extent,PIE_2012_EML,153.0,75.0,2.04,1.0
Taxonomic Extent,PIE_2012_EML,41.0,41.0,0.55,0.5466666666666666
Temporal Extent,PIE_2012_EML,75.0,75.0,1.0,1.0
Maintenance,PIE_2012_EML,75.0,75.0,1.0,1.0
Resource Use Constraints,PIE_2012_EML,75.0,75.0,1.0,1.0
Process Step,PIE_2012_EML,75.0,75.0,1.0,1.0
Project Description,PIE_2012_EML,75.0,75.0,1.0,1.0
Entity Type Definition,PIE_2012_EML,75.0,75.0,1.0,1.0
Attribute Definition,PIE_2012_EML,878.0,75.0,11.71,1.0
Resource Access Constraints,PIE_2012_EML,75.0,75.0,1.0,1.0
Resource Format,PIE_2012_EML,75.0,75.0,1.0,1.0
Attribute List,PIE_2012_EML,75.0,75.0,1.0,1.0
Attribute Constraints,PIE_2012_EML,0.0,0.0,0.0,0.0
Resource Quality Description,PIE_2012_EML,0.0,0.0,0.0,0.0
