Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2010_EML,16,16,1.00,100.00%
Abstract,2010_EML,12,12,0.75,75.00%
Attribute Definition,2010_EML,109,12,6.81,75.00%
Attribute List,2010_EML,12,12,0.75,75.00%
Author,2010_EML,12,12,0.75,75.00%
Author / Originator,2010_EML,12,12,0.75,75.00%
Author / Originator Identifier,2010_EML,12,12,0.75,75.00%
Bounding Box,2010_EML,22,12,1.38,75.00%
Contributor Name,2010_EML,10,7,0.62,43.75%
Contributor Role,2010_EML,7,7,0.44,43.75%
Distribution Format,2010_EML,12,12,0.75,75.00%
Easternmost Longitude,2010_EML,22,12,1.38,75.00%
End Time,2010_EML,12,12,0.75,75.00%
Entity Type Definition,2010_EML,12,12,0.75,75.00%
Entity and Attribute Information,2010_EML,12,12,0.75,75.00%
Keyword,2010_EML,107,12,6.69,75.00%
Maintenance,2010_EML,12,12,0.75,75.00%
Metadata Access Constraints,2010_EML,12,12,0.75,75.00%
Metadata Contact,2010_EML,12,12,0.75,75.00%
Metadata Use Constraints,2010_EML,12,12,0.75,75.00%
Northernmost Latitude,2010_EML,22,12,1.38,75.00%
Organization Name,2010_EML,36,12,2.25,75.00%
Originating Organization,2010_EML,12,12,0.75,75.00%
Process Step,2010_EML,12,12,0.75,75.00%
Project Description,2010_EML,12,12,0.75,75.00%
Publication Date,2010_EML,12,12,0.75,75.00%
Publisher,2010_EML,12,12,0.75,75.00%
Publisher E-Mail,2010_EML,12,12,0.75,75.00%
Publisher URL,2010_EML,12,12,0.75,75.00%
Related Resource Citation,2010_EML,12,12,0.75,75.00%
Resource Access Constraints,2010_EML,12,12,0.75,75.00%
Resource Contact,2010_EML,12,12,0.75,75.00%
Resource Creation/Revision Date,2010_EML,12,12,0.75,75.00%
Resource Distribution,2010_EML,12,12,0.75,75.00%
Resource Format,2010_EML,12,12,0.75,75.00%
Resource Identifier,2010_EML,12,12,0.75,75.00%
Resource Identifier Type,2010_EML,12,12,0.75,75.00%
Resource Lineage,2010_EML,12,12,0.75,75.00%
Resource Long Name,2010_EML,12,12,0.75,75.00%
Resource Status,2010_EML,12,12,0.75,75.00%
Resource Title,2010_EML,12,12,0.75,75.00%
Resource Use Constraints,2010_EML,12,12,0.75,75.00%
Resource on-line Link,2010_EML,12,12,0.75,75.00%
Rights,2010_EML,12,12,0.75,75.00%
Security Constraints,2010_EML,12,12,0.75,75.00%
Southernmost Latitude,2010_EML,22,12,1.38,75.00%
Spatial Extent,2010_EML,22,12,1.38,75.00%
Start Time,2010_EML,12,12,0.75,75.00%
Taxonomic Extent,2010_EML,2,2,0.12,12.50%
Temporal Extent,2010_EML,12,12,0.75,75.00%
Unknown,2010_EML,2820,16,176.25,100.00%
Westernmost Longitude,2010_EML,22,12,1.38,75.00%
