Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,HBR_2007_EML,9.0,9.0,1.0,1.0
Resource Identifier,HBR_2007_EML,9.0,9.0,1.0,1.0
Resource Title,HBR_2007_EML,9.0,9.0,1.0,1.0
Author / Originator,HBR_2007_EML,19.0,9.0,2.11,1.0
Metadata Contact,HBR_2007_EML,9.0,9.0,1.0,1.0
Contributor Name,HBR_2007_EML,26.0,8.0,2.89,0.8888888888888888
Publisher,HBR_2007_EML,8.0,8.0,0.89,0.8888888888888888
Publication Date,HBR_2007_EML,0.0,0.0,0.0,0.0
Resource Contact,HBR_2007_EML,9.0,9.0,1.0,1.0
Abstract,HBR_2007_EML,0.0,0.0,0.0,0.0
Keyword,HBR_2007_EML,62.0,9.0,6.89,1.0
Resource Distribution,HBR_2007_EML,9.0,9.0,1.0,1.0
Spatial Extent,HBR_2007_EML,28.0,9.0,3.11,1.0
Taxonomic Extent,HBR_2007_EML,0.0,0.0,0.0,0.0
Temporal Extent,HBR_2007_EML,9.0,9.0,1.0,1.0
Maintenance,HBR_2007_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,HBR_2007_EML,8.0,8.0,0.89,0.8888888888888888
Process Step,HBR_2007_EML,9.0,9.0,1.0,1.0
Project Description,HBR_2007_EML,0.0,0.0,0.0,0.0
Entity Type Definition,HBR_2007_EML,9.0,9.0,1.0,1.0
Attribute Definition,HBR_2007_EML,149.0,9.0,16.56,1.0
Resource Access Constraints,HBR_2007_EML,0.0,0.0,0.0,0.0
Resource Format,HBR_2007_EML,9.0,9.0,1.0,1.0
Attribute List,HBR_2007_EML,9.0,9.0,1.0,1.0
Attribute Constraints,HBR_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,HBR_2007_EML,0.0,0.0,0.0,0.0
