XPath,HBR_2005_EML,HBR_2007_EML,HBR_2008_EML,HBR_2010_EML,HBR_2015_EML,HBR_2016_EML,HBR_2017_EML,HBR_2018_EML
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.0,0.0,1.0,0.0,0.0,0.1118421052631579,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.0,0.0,1.0,0.0,0.0,0.1118421052631579,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.8294117647058824,0.8888888888888888,1.0,1.0,0.903846153846154,0.7763157894736842,0.6666666666666666,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,0.8294117647058824,0.6666666666666666,1.0,1.0,0.8461538461538461,0.7631578947368421,0.1111111111111111,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.2411764705882353,0.5555555555555556,0.0,1.0,0.75,0.625,0.3333333333333333,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.7764705882352941,0.5555555555555556,1.0,0.0,0.5192307692307693,0.3092105263157895,0.3333333333333333,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.8,0.6666666666666666,1.0,1.0,0.9230769230769232,0.75,0.6666666666666666,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,0.7882352941176469,0.6666666666666666,1.0,1.0,0.9230769230769232,0.75,0.6666666666666666,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,0.0,0.0,0.0,0.0,0.0,0.01973684210526316,0.0,0.0
/eml:eml/dataset/dataTable/entityDescription,0.8588235294117647,1.0,1.0,1.0,1.0,0.8289473684210527,1.0,1.0
/eml:eml/dataset/dataTable/entityName,0.8705882352941177,1.0,1.0,1.0,1.0,0.8355263157894737,1.0,1.0
/eml:eml/dataset/dataTable/physical/@scope,0.8705882352941177,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/characterEncoding,0.8588235294117647,1.0,1.0,1.0,0.9615384615384616,0.8223684210526315,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.8705882352941177,1.0,1.0,1.0,1.0,0.8355263157894737,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.0,0.0,0.0,0.0,1.0,0.7565789473684209,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.5941176470588235,1.0,1.0,1.0,1.0,0.8355263157894737,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.8647058823529412,1.0,1.0,1.0,1.0,0.8355263157894737,1.0,1.0
