Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BES_2013_EML,106.0,106.0,1.0,1.0
Resource Identifier,BES_2013_EML,106.0,106.0,1.0,1.0
Resource Title,BES_2013_EML,106.0,106.0,1.0,1.0
Author / Originator,BES_2013_EML,210.0,106.0,1.98,1.0
Metadata Contact,BES_2013_EML,0.0,0.0,0.0,0.0
Contributor Name,BES_2013_EML,0.0,0.0,0.0,0.0
Publisher,BES_2013_EML,2.0,2.0,0.02,0.018867924528301886
Publication Date,BES_2013_EML,106.0,106.0,1.0,1.0
Resource Contact,BES_2013_EML,106.0,106.0,1.0,1.0
Abstract,BES_2013_EML,106.0,106.0,1.0,1.0
Keyword,BES_2013_EML,1551.0,106.0,14.63,1.0
Resource Distribution,BES_2013_EML,106.0,106.0,1.0,1.0
Spatial Extent,BES_2013_EML,106.0,106.0,1.0,1.0
Taxonomic Extent,BES_2013_EML,0.0,0.0,0.0,0.0
Temporal Extent,BES_2013_EML,104.0,104.0,0.98,0.981132075471698
Maintenance,BES_2013_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,BES_2013_EML,104.0,104.0,0.98,0.981132075471698
Process Step,BES_2013_EML,101.0,101.0,0.95,0.9528301886792452
Project Description,BES_2013_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BES_2013_EML,104.0,101.0,0.98,0.9528301886792452
Attribute Definition,BES_2013_EML,854.0,101.0,8.06,0.9528301886792452
Resource Access Constraints,BES_2013_EML,104.0,104.0,0.98,0.981132075471698
Resource Format,BES_2013_EML,104.0,101.0,0.98,0.9528301886792452
Attribute List,BES_2013_EML,104.0,101.0,0.98,0.9528301886792452
Attribute Constraints,BES_2013_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BES_2013_EML,0.0,0.0,0.0,0.0
