XPath,Collection,XPathCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2005_EML,52,52,1.00,100.00%
/eml:eml/@packageId,2005_EML,2,2,0.04,3.85%
/eml:eml/@scope,2005_EML,48,48,0.92,92.31%
/eml:eml/@system,2005_EML,2,2,0.04,3.85%
/eml:eml/@xsi:schemaLocation,2005_EML,52,52,1.00,100.00%
/eml:eml/access,2005_EML,10,2,0.19,3.85%
/eml:eml/access/@authSystem,2005_EML,2,2,0.04,3.85%
/eml:eml/access/@order,2005_EML,2,2,0.04,3.85%
/eml:eml/access/@scope,2005_EML,2,2,0.04,3.85%
/eml:eml/access/@system,2005_EML,2,2,0.04,3.85%
/eml:eml/access/allow/permission,2005_EML,4,2,0.08,3.85%
/eml:eml/access/allow/principal,2005_EML,4,2,0.08,3.85%
/eml:eml/additionalMetadata/metadata/unitList/unit/@abbreviation,2005_EML,8,2,0.15,3.85%
/eml:eml/additionalMetadata/metadata/unitList/unit/@id,2005_EML,8,2,0.15,3.85%
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplerToSI,2005_EML,8,2,0.15,3.85%
/eml:eml/additionalMetadata/metadata/unitList/unit/@name,2005_EML,6,2,0.12,3.85%
/eml:eml/additionalMetadata/metadata/unitList/unit/@parentSI,2005_EML,6,2,0.12,3.85%
/eml:eml/additionalMetadata/metadata/unitList/unit/@unitType,2005_EML,6,2,0.12,3.85%
/eml:eml/additionalMetadata/metadata/unitList/unit/description,2005_EML,6,2,0.12,3.85%
/eml:eml/dataset/@scope,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/abstract,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/abstract/para,2005_EML,60,52,1.15,100.00%
/eml:eml/dataset/access/@authSystem,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/access/@order,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/access/@scope,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/access/allow/permission,2005_EML,96,48,1.85,92.31%
/eml:eml/dataset/access/allow/principal,2005_EML,96,48,1.85,92.31%
/eml:eml/dataset/contact,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/contact/@scope,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/contact/address/@scope,2005_EML,46,46,0.88,88.46%
/eml:eml/dataset/contact/address/administrativeArea,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/contact/address/city,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/contact/address/country,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/contact/address/deliveryPoint,2005_EML,100,50,1.92,96.15%
/eml:eml/dataset/contact/address/postalCode,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/contact/electronicMailAddress,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/contact/individualName/givenName,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/contact/individualName/surName,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/contact/organizationName,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/contact/phone,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/contact/phone/@phonetype,2005_EML,96,48,1.85,92.31%
/eml:eml/dataset/contact/positionName,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/coverage/@scope,2005_EML,44,44,0.85,84.62%
/eml:eml/dataset/coverage/geographicCoverage,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/geographicCoverage/@scope,2005_EML,44,44,0.85,84.62%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2005_EML,46,46,0.88,88.46%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2005_EML,46,46,0.88,88.46%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2005_EML,46,46,0.88,88.46%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/coverage/temporalCoverage,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/creator,2005_EML,8,2,0.15,3.85%
/eml:eml/dataset/creator/@id,2005_EML,4,2,0.08,3.85%
/eml:eml/dataset/creator/@scope,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/creator/address/administrativeArea,2005_EML,4,2,0.08,3.85%
/eml:eml/dataset/creator/address/city,2005_EML,4,2,0.08,3.85%
/eml:eml/dataset/creator/address/country,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/creator/address/deliveryPoint,2005_EML,12,2,0.23,3.85%
/eml:eml/dataset/creator/address/postalCode,2005_EML,4,2,0.08,3.85%
/eml:eml/dataset/creator/electronicMailAddress,2005_EML,4,2,0.08,3.85%
/eml:eml/dataset/creator/individualName/givenName,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/creator/individualName/surName,2005_EML,52,52,1.00,100.00%
/eml:eml/dataset/creator/onlineUrl,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/creator/organizationName,2005_EML,4,2,0.08,3.85%
/eml:eml/dataset/distribution,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/distribution/@scope,2005_EML,48,48,0.92,92.31%
/eml:eml/dataset/distribution/online/url,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/distribution/online/url/@function,2005_EML,50,50,0.96,96.15%
/eml:eml/dataset/intellectualRights,2005_EML,4,2,0.08,3.85%
/eml:eml/dataset/intellectualRights/para,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/keywordSet/keyword,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/keywordSet/keyword/@keywordType,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/otherEntity/@id,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/otherEntity/@system,2005_EML,2,2,0.04,3.85%
/eml:eml/dataset/otherEntity/entityDescription,2005_EML,2,2,0.04,3.85%
