Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BES_2005_EML,52.0,52.0,1.0,1.0
Resource Identifier,BES_2005_EML,52.0,52.0,1.0,1.0
Resource Title,BES_2005_EML,52.0,52.0,1.0,1.0
Author / Originator,BES_2005_EML,54.0,52.0,1.04,1.0
Metadata Contact,BES_2005_EML,0.0,0.0,0.0,0.0
Contributor Name,BES_2005_EML,0.0,0.0,0.0,0.0
Publisher,BES_2005_EML,50.0,50.0,0.96,0.9615384615384616
Publication Date,BES_2005_EML,52.0,52.0,1.0,1.0
Resource Contact,BES_2005_EML,52.0,52.0,1.0,1.0
Abstract,BES_2005_EML,52.0,52.0,1.0,1.0
Keyword,BES_2005_EML,104.0,52.0,2.0,1.0
Resource Distribution,BES_2005_EML,52.0,52.0,1.0,1.0
Spatial Extent,BES_2005_EML,48.0,48.0,0.92,0.9230769230769232
Taxonomic Extent,BES_2005_EML,0.0,0.0,0.0,0.0
Temporal Extent,BES_2005_EML,2.0,2.0,0.04,0.038461538461538464
Maintenance,BES_2005_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,BES_2005_EML,2.0,2.0,0.04,0.038461538461538464
Process Step,BES_2005_EML,0.0,0.0,0.0,0.0
Project Description,BES_2005_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BES_2005_EML,0.0,0.0,0.0,0.0
Attribute Definition,BES_2005_EML,0.0,0.0,0.0,0.0
Resource Access Constraints,BES_2005_EML,2.0,2.0,0.04,0.038461538461538464
Resource Format,BES_2005_EML,0.0,0.0,0.0,0.0
Attribute List,BES_2005_EML,0.0,0.0,0.0,0.0
Attribute Constraints,BES_2005_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BES_2005_EML,0.0,0.0,0.0,0.0
