Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2008_EML,73,73,1.00,100.00%
Abstract,2008_EML,73,73,1.00,100.00%
Author,2008_EML,146,73,2.00,100.00%
Author / Originator,2008_EML,146,73,2.00,100.00%
Author / Originator Email Address,2008_EML,73,73,1.00,100.00%
Author / Originator Identifier,2008_EML,146,73,2.00,100.00%
Author / Originator World Wide Web Address,2008_EML,73,73,1.00,100.00%
Bounding Box,2008_EML,73,73,1.00,100.00%
Easternmost Longitude,2008_EML,73,73,1.00,100.00%
End Time,2008_EML,73,73,1.00,100.00%
Keyword,2008_EML,73,73,1.00,100.00%
Keyword Type,2008_EML,73,73,1.00,100.00%
Metadata Access Constraints,2008_EML,73,73,1.00,100.00%
Metadata Use Constraints,2008_EML,73,73,1.00,100.00%
Northernmost Latitude,2008_EML,73,73,1.00,100.00%
Organization Name,2008_EML,73,73,1.00,100.00%
Originating Organization,2008_EML,73,73,1.00,100.00%
Project Name,2008_EML,73,73,1.00,100.00%
Publication Date,2008_EML,73,73,1.00,100.00%
Resource Access Constraints,2008_EML,73,73,1.00,100.00%
Resource Contact,2008_EML,73,73,1.00,100.00%
Resource Creation/Revision Date,2008_EML,73,73,1.00,100.00%
Resource Distribution,2008_EML,73,73,1.00,100.00%
Resource Identifier,2008_EML,73,73,1.00,100.00%
Resource Identifier Type,2008_EML,73,73,1.00,100.00%
Resource Long Name,2008_EML,73,73,1.00,100.00%
Resource Status,2008_EML,73,73,1.00,100.00%
Resource Title,2008_EML,73,73,1.00,100.00%
Resource Use Constraints,2008_EML,73,73,1.00,100.00%
Resource on-line Link,2008_EML,73,73,1.00,100.00%
Rights,2008_EML,73,73,1.00,100.00%
Security Constraints,2008_EML,73,73,1.00,100.00%
Southernmost Latitude,2008_EML,73,73,1.00,100.00%
Spatial Extent,2008_EML,73,73,1.00,100.00%
Start Time,2008_EML,73,73,1.00,100.00%
Temporal Extent,2008_EML,73,73,1.00,100.00%
Unknown,2008_EML,5694,73,78.00,100.00%
Westernmost Longitude,2008_EML,73,73,1.00,100.00%
