Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BES_2011_EML,37.0,37.0,1.0,1.0
Resource Identifier,BES_2011_EML,37.0,37.0,1.0,1.0
Resource Title,BES_2011_EML,37.0,37.0,1.0,1.0
Author / Originator,BES_2011_EML,38.0,37.0,1.03,1.0
Metadata Contact,BES_2011_EML,0.0,0.0,0.0,0.0
Contributor Name,BES_2011_EML,0.0,0.0,0.0,0.0
Publisher,BES_2011_EML,36.0,36.0,0.97,0.972972972972973
Publication Date,BES_2011_EML,37.0,37.0,1.0,1.0
Resource Contact,BES_2011_EML,37.0,37.0,1.0,1.0
Abstract,BES_2011_EML,37.0,37.0,1.0,1.0
Keyword,BES_2011_EML,84.0,37.0,2.27,1.0
Resource Distribution,BES_2011_EML,37.0,37.0,1.0,1.0
Spatial Extent,BES_2011_EML,37.0,37.0,1.0,1.0
Taxonomic Extent,BES_2011_EML,0.0,0.0,0.0,0.0
Temporal Extent,BES_2011_EML,1.0,1.0,0.03,0.027027027027027032
Maintenance,BES_2011_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,BES_2011_EML,1.0,1.0,0.03,0.027027027027027032
Process Step,BES_2011_EML,0.0,0.0,0.0,0.0
Project Description,BES_2011_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BES_2011_EML,0.0,0.0,0.0,0.0
Attribute Definition,BES_2011_EML,0.0,0.0,0.0,0.0
Resource Access Constraints,BES_2011_EML,1.0,1.0,0.03,0.027027027027027032
Resource Format,BES_2011_EML,0.0,0.0,0.0,0.0
Attribute List,BES_2011_EML,0.0,0.0,0.0,0.0
Attribute Constraints,BES_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BES_2011_EML,0.0,0.0,0.0,0.0
