Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BES_2006_EML,1448.0,1448.0,1.0,1.0
Resource Identifier,BES_2006_EML,1448.0,1448.0,1.0,1.0
Resource Title,BES_2006_EML,1448.0,1448.0,1.0,1.0
Author / Originator,BES_2006_EML,1557.0,1448.0,1.08,1.0
Metadata Contact,BES_2006_EML,0.0,0.0,0.0,0.0
Contributor Name,BES_2006_EML,0.0,0.0,0.0,0.0
Publisher,BES_2006_EML,1339.0,1339.0,0.92,0.9247237569060772
Publication Date,BES_2006_EML,1448.0,1448.0,1.0,1.0
Resource Contact,BES_2006_EML,1448.0,1448.0,1.0,1.0
Abstract,BES_2006_EML,1448.0,1448.0,1.0,1.0
Keyword,BES_2006_EML,2896.0,1448.0,2.0,1.0
Resource Distribution,BES_2006_EML,1448.0,1448.0,1.0,1.0
Spatial Extent,BES_2006_EML,1373.0,1373.0,0.95,0.9482044198895028
Taxonomic Extent,BES_2006_EML,0.0,0.0,0.0,0.0
Temporal Extent,BES_2006_EML,109.0,109.0,0.08,0.07527624309392265
Maintenance,BES_2006_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,BES_2006_EML,109.0,109.0,0.08,0.07527624309392265
Process Step,BES_2006_EML,0.0,0.0,0.0,0.0
Project Description,BES_2006_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BES_2006_EML,0.0,0.0,0.0,0.0
Attribute Definition,BES_2006_EML,0.0,0.0,0.0,0.0
Resource Access Constraints,BES_2006_EML,109.0,109.0,0.08,0.07527624309392265
Resource Format,BES_2006_EML,0.0,0.0,0.0,0.0
Attribute List,BES_2006_EML,0.0,0.0,0.0,0.0
Attribute Constraints,BES_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BES_2006_EML,0.0,0.0,0.0,0.0
