Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2013_EML,83,84,1.00,101.20%
Abstract,2013_EML,82,82,0.99,98.80%
Attribute Definition,2013_EML,620,80,7.47,96.39%
Attribute List,2013_EML,80,79,0.96,95.18%
Author,2013_EML,164,82,1.98,98.80%
Author / Originator,2013_EML,164,82,1.98,98.80%
Author / Originator Email Address,2013_EML,82,82,0.99,98.80%
Author / Originator Identifier,2013_EML,164,82,1.98,98.80%
Author / Originator World Wide Web Address,2013_EML,82,82,0.99,98.80%
Bounding Box,2013_EML,82,82,0.99,98.80%
Distribution Format,2013_EML,80,80,0.96,96.39%
Easternmost Longitude,2013_EML,82,82,0.99,98.80%
End Time,2013_EML,82,82,0.99,98.80%
Entity Type Definition,2013_EML,80,80,0.96,96.39%
Entity and Attribute Information,2013_EML,80,80,0.96,96.39%
Keyword,2013_EML,1205,81,14.52,97.59%
Keyword Type,2013_EML,82,82,0.99,98.80%
Metadata Access Constraints,2013_EML,82,82,0.99,98.80%
Metadata Use Constraints,2013_EML,82,82,0.99,98.80%
Northernmost Latitude,2013_EML,82,82,0.99,98.80%
Organization Name,2013_EML,82,82,0.99,98.80%
Originating Organization,2013_EML,82,82,0.99,98.80%
Process Step,2013_EML,80,80,0.96,96.39%
Project Name,2013_EML,82,82,0.99,98.80%
Publication Date,2013_EML,82,82,0.99,98.80%
Resource Access Constraints,2013_EML,82,82,0.99,98.80%
Resource Contact,2013_EML,82,82,0.99,98.80%
Resource Creation/Revision Date,2013_EML,82,82,0.99,98.80%
Resource Distribution,2013_EML,81,81,0.98,97.59%
Resource Format,2013_EML,80,80,0.96,96.39%
Resource Identifier,2013_EML,82,82,0.99,98.80%
Resource Identifier Type,2013_EML,81,81,0.98,97.59%
Resource Lineage,2013_EML,80,80,0.96,96.39%
Resource Long Name,2013_EML,82,82,0.99,98.80%
Resource Status,2013_EML,82,82,0.99,98.80%
Resource Title,2013_EML,82,82,0.99,98.80%
Resource Use Constraints,2013_EML,82,82,0.99,98.80%
Resource on-line Link,2013_EML,82,82,0.99,98.80%
Rights,2013_EML,82,82,0.99,98.80%
Security Constraints,2013_EML,82,82,0.99,98.80%
Southernmost Latitude,2013_EML,82,82,0.99,98.80%
Spatial Extent,2013_EML,82,82,0.99,98.80%
Start Time,2013_EML,82,82,0.99,98.80%
Temporal Extent,2013_EML,82,82,0.99,98.80%
Unknown,2013_EML,11423,84,137.63,101.20%
Westernmost Longitude,2013_EML,82,82,0.99,98.80%
