Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BES_2018_EML,115.0,115.0,1.0,1.0
Resource Identifier,BES_2018_EML,115.0,115.0,1.0,1.0
Resource Title,BES_2018_EML,115.0,115.0,1.0,1.0
Author / Originator,BES_2018_EML,270.0,115.0,2.35,1.0
Metadata Contact,BES_2018_EML,0.0,0.0,0.0,0.0
Contributor Name,BES_2018_EML,0.0,0.0,0.0,0.0
Publisher,BES_2018_EML,0.0,0.0,0.0,0.0
Publication Date,BES_2018_EML,115.0,115.0,1.0,1.0
Resource Contact,BES_2018_EML,115.0,115.0,1.0,1.0
Abstract,BES_2018_EML,115.0,115.0,1.0,1.0
Keyword,BES_2018_EML,776.0,115.0,6.75,1.0
Resource Distribution,BES_2018_EML,115.0,115.0,1.0,1.0
Spatial Extent,BES_2018_EML,115.0,115.0,1.0,1.0
Taxonomic Extent,BES_2018_EML,0.0,0.0,0.0,0.0
Temporal Extent,BES_2018_EML,115.0,115.0,1.0,1.0
Maintenance,BES_2018_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,BES_2018_EML,115.0,115.0,1.0,1.0
Process Step,BES_2018_EML,15.0,15.0,0.13,0.13043478260869565
Project Description,BES_2018_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BES_2018_EML,30.0,15.0,0.26,0.13043478260869565
Attribute Definition,BES_2018_EML,757.0,15.0,6.58,0.13043478260869565
Resource Access Constraints,BES_2018_EML,115.0,115.0,1.0,1.0
Resource Format,BES_2018_EML,30.0,15.0,0.26,0.13043478260869565
Attribute List,BES_2018_EML,30.0,15.0,0.26,0.13043478260869565
Attribute Constraints,BES_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BES_2018_EML,0.0,0.0,0.0,0.0
