Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2011_EML,37,37,1.00,100.00%
Abstract,2011_EML,1,1,0.03,2.70%
Author,2011_EML,2,1,0.05,2.70%
Author / Originator,2011_EML,2,1,0.05,2.70%
Author / Originator Email Address,2011_EML,1,1,0.03,2.70%
Author / Originator Identifier,2011_EML,2,1,0.05,2.70%
Author / Originator World Wide Web Address,2011_EML,1,1,0.03,2.70%
Bounding Box,2011_EML,1,1,0.03,2.70%
Easternmost Longitude,2011_EML,1,1,0.03,2.70%
End Time,2011_EML,1,1,0.03,2.70%
Keyword,2011_EML,12,1,0.32,2.70%
Keyword Type,2011_EML,1,1,0.03,2.70%
Metadata Access Constraints,2011_EML,1,1,0.03,2.70%
Metadata Use Constraints,2011_EML,1,1,0.03,2.70%
Northernmost Latitude,2011_EML,1,1,0.03,2.70%
Organization Name,2011_EML,1,1,0.03,2.70%
Originating Organization,2011_EML,1,1,0.03,2.70%
Project Name,2011_EML,1,1,0.03,2.70%
Publication Date,2011_EML,1,1,0.03,2.70%
Resource Access Constraints,2011_EML,1,1,0.03,2.70%
Resource Contact,2011_EML,1,1,0.03,2.70%
Resource Creation/Revision Date,2011_EML,1,1,0.03,2.70%
Resource Distribution,2011_EML,1,1,0.03,2.70%
Resource Identifier,2011_EML,1,1,0.03,2.70%
Resource Identifier Type,2011_EML,1,1,0.03,2.70%
Resource Long Name,2011_EML,1,1,0.03,2.70%
Resource Status,2011_EML,1,1,0.03,2.70%
Resource Title,2011_EML,1,1,0.03,2.70%
Resource Use Constraints,2011_EML,1,1,0.03,2.70%
Resource on-line Link,2011_EML,1,1,0.03,2.70%
Rights,2011_EML,1,1,0.03,2.70%
Security Constraints,2011_EML,1,1,0.03,2.70%
Southernmost Latitude,2011_EML,1,1,0.03,2.70%
Spatial Extent,2011_EML,1,1,0.03,2.70%
Start Time,2011_EML,1,1,0.03,2.70%
Temporal Extent,2011_EML,1,1,0.03,2.70%
Unknown,2011_EML,1698,37,45.89,100.00%
Westernmost Longitude,2011_EML,1,1,0.03,2.70%
