Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,2005_EML,52,52,1.00,100.00%
Abstract,2005_EML,2,2,0.04,3.85%
Author,2005_EML,4,2,0.08,3.85%
Author / Originator,2005_EML,4,2,0.08,3.85%
Author / Originator Email Address,2005_EML,2,2,0.04,3.85%
Author / Originator Identifier,2005_EML,4,2,0.08,3.85%
Author / Originator World Wide Web Address,2005_EML,2,2,0.04,3.85%
Bounding Box,2005_EML,2,2,0.04,3.85%
Easternmost Longitude,2005_EML,2,2,0.04,3.85%
End Time,2005_EML,2,2,0.04,3.85%
Keyword,2005_EML,2,2,0.04,3.85%
Keyword Type,2005_EML,2,2,0.04,3.85%
Metadata Access Constraints,2005_EML,2,2,0.04,3.85%
Metadata Use Constraints,2005_EML,2,2,0.04,3.85%
Northernmost Latitude,2005_EML,2,2,0.04,3.85%
Organization Name,2005_EML,2,2,0.04,3.85%
Originating Organization,2005_EML,2,2,0.04,3.85%
Project Name,2005_EML,2,2,0.04,3.85%
Publication Date,2005_EML,2,2,0.04,3.85%
Resource Access Constraints,2005_EML,2,2,0.04,3.85%
Resource Contact,2005_EML,2,2,0.04,3.85%
Resource Creation/Revision Date,2005_EML,2,2,0.04,3.85%
Resource Distribution,2005_EML,2,2,0.04,3.85%
Resource Identifier,2005_EML,2,2,0.04,3.85%
Resource Identifier Type,2005_EML,2,2,0.04,3.85%
Resource Long Name,2005_EML,2,2,0.04,3.85%
Resource Status,2005_EML,2,2,0.04,3.85%
Resource Title,2005_EML,2,2,0.04,3.85%
Resource Use Constraints,2005_EML,2,2,0.04,3.85%
Resource on-line Link,2005_EML,2,2,0.04,3.85%
Rights,2005_EML,2,2,0.04,3.85%
Security Constraints,2005_EML,2,2,0.04,3.85%
Southernmost Latitude,2005_EML,2,2,0.04,3.85%
Spatial Extent,2005_EML,2,2,0.04,3.85%
Start Time,2005_EML,2,2,0.04,3.85%
Temporal Extent,2005_EML,2,2,0.04,3.85%
Unknown,2005_EML,2368,52,45.54,100.00%
Westernmost Longitude,2005_EML,2,2,0.04,3.85%
