Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BES_2015_EML,118.0,118.0,1.0,1.0
Resource Identifier,BES_2015_EML,118.0,118.0,1.0,1.0
Resource Title,BES_2015_EML,118.0,118.0,1.0,1.0
Author / Originator,BES_2015_EML,236.0,118.0,2.0,1.0
Metadata Contact,BES_2015_EML,0.0,0.0,0.0,0.0
Contributor Name,BES_2015_EML,0.0,0.0,0.0,0.0
Publisher,BES_2015_EML,0.0,0.0,0.0,0.0
Publication Date,BES_2015_EML,118.0,118.0,1.0,1.0
Resource Contact,BES_2015_EML,204.0,118.0,1.73,1.0
Abstract,BES_2015_EML,118.0,118.0,1.0,1.0
Keyword,BES_2015_EML,1742.0,118.0,14.76,1.0
Resource Distribution,BES_2015_EML,118.0,118.0,1.0,1.0
Spatial Extent,BES_2015_EML,118.0,118.0,1.0,1.0
Taxonomic Extent,BES_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,BES_2015_EML,118.0,118.0,1.0,1.0
Maintenance,BES_2015_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,BES_2015_EML,118.0,118.0,1.0,1.0
Process Step,BES_2015_EML,110.0,110.0,0.93,0.9322033898305084
Project Description,BES_2015_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BES_2015_EML,116.0,110.0,0.98,0.9322033898305084
Attribute Definition,BES_2015_EML,1103.0,110.0,9.35,0.9322033898305084
Resource Access Constraints,BES_2015_EML,118.0,118.0,1.0,1.0
Resource Format,BES_2015_EML,116.0,110.0,0.98,0.9322033898305084
Attribute List,BES_2015_EML,116.0,110.0,0.98,0.9322033898305084
Attribute Constraints,BES_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BES_2015_EML,0.0,0.0,0.0,0.0
