Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,BES_2009_EML,397.0,397.0,1.0,1.0
Resource Identifier,BES_2009_EML,397.0,397.0,1.0,1.0
Resource Title,BES_2009_EML,397.0,397.0,1.0,1.0
Author / Originator,BES_2009_EML,424.0,397.0,1.07,1.0
Metadata Contact,BES_2009_EML,0.0,0.0,0.0,0.0
Contributor Name,BES_2009_EML,0.0,0.0,0.0,0.0
Publisher,BES_2009_EML,370.0,370.0,0.93,0.9319899244332494
Publication Date,BES_2009_EML,397.0,397.0,1.0,1.0
Resource Contact,BES_2009_EML,397.0,397.0,1.0,1.0
Abstract,BES_2009_EML,397.0,397.0,1.0,1.0
Keyword,BES_2009_EML,834.0,397.0,2.1,1.0
Resource Distribution,BES_2009_EML,397.0,397.0,1.0,1.0
Spatial Extent,BES_2009_EML,397.0,397.0,1.0,1.0
Taxonomic Extent,BES_2009_EML,0.0,0.0,0.0,0.0
Temporal Extent,BES_2009_EML,27.0,27.0,0.07,0.06801007556675064
Maintenance,BES_2009_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,BES_2009_EML,27.0,27.0,0.07,0.06801007556675064
Process Step,BES_2009_EML,0.0,0.0,0.0,0.0
Project Description,BES_2009_EML,0.0,0.0,0.0,0.0
Entity Type Definition,BES_2009_EML,0.0,0.0,0.0,0.0
Attribute Definition,BES_2009_EML,0.0,0.0,0.0,0.0
Resource Access Constraints,BES_2009_EML,27.0,27.0,0.07,0.06801007556675064
Resource Format,BES_2009_EML,0.0,0.0,0.0,0.0
Attribute List,BES_2009_EML,0.0,0.0,0.0,0.0
Attribute Constraints,BES_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,BES_2009_EML,0.0,0.0,0.0,0.0
