XPath,KNZ_2005_EML,KNZ_2006_EML,KNZ_2008_EML,KNZ_2012_EML,KNZ_2015_EML,KNZ_2016_EML,KNZ_2017_EML,KNZ_2018_EML
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@constantToSI,0.4090909090909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@id,0.4090909090909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@multiplierToSI,0.4090909090909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@name,0.4090909090909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@parentSI,0.4090909090909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/stmml:unit/@unitType,0.4090909090909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@id,0.0,0.0,0.0,0.0,0.2517482517482518,0.07,0.0,0.0
/eml:eml/dataset/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/@system,0.0,0.0,0.0,0.0,0.2517482517482518,0.07,0.0,0.0
/eml:eml/dataset/abstract/para,0.0,0.0,0.0,0.0,0.05594405594405594,0.08,0.0,0.0
/eml:eml/dataset/abstract/para/literalLayout,0.0,0.0,0.0,0.0,0.1958041958041958,0.12,0.007936507936507936,0.0
/eml:eml/dataset/abstract/section/para,1.0,1.0,1.0,1.0,0.7412587412587412,0.79,0.0,0.0
/eml:eml/dataset/abstract/section/para/literalLayout,0.0,0.0,0.0,0.0,0.006993006993006993,0.01,0.984126984126984,1.0
/eml:eml/dataset/access/@authSystem,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@order,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/additionalInfo/para/literalLayout,0.09090909090909093,0.0,0.0,0.0,0.03496503496503497,0.03,0.047619047619047616,0.2
/eml:eml/dataset/additionalInfo/section/para,0.0,0.0,0.0,0.0,0.006993006993006993,0.01,0.0,0.0
/eml:eml/dataset/additionalInfo/section/para/literalLayout,0.0,0.0,0.0,0.0,0.06293706293706294,0.06,0.0,0.0
/eml:eml/dataset/additionalInfo/section/title,0.0,0.0,0.0,0.0,0.06993006993006994,0.07,0.0,0.0
/eml:eml/dataset/alternateIdentifier,1.0,1.0,1.0,1.0,0.958041958041958,0.96,0.992063492063492,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.984126984126984,1.0
/eml:eml/dataset/associatedParty/address/administrativeArea,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0
/eml:eml/dataset/associatedParty/address/city,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0
/eml:eml/dataset/associatedParty/address/country,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0
/eml:eml/dataset/associatedParty/address/deliveryPoint,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0
/eml:eml/dataset/associatedParty/address/postalCode,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0
/eml:eml/dataset/associatedParty/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
/eml:eml/dataset/associatedParty/individualName/givenName,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.031746031746031744,0.0
/eml:eml/dataset/associatedParty/individualName/surName,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.031746031746031744,0.0
/eml:eml/dataset/associatedParty/organizationName,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/phone,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
/eml:eml/dataset/associatedParty/phone/@phonetype,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
/eml:eml/dataset/associatedParty/role,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.031746031746031744,0.0
/eml:eml/dataset/contact/@id,0.5454545454545454,1.0,1.0,1.0,0.9230769230769232,0.98,0.007936507936507936,0.0
/eml:eml/dataset/contact/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/@scope,0.3636363636363637,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/administrativeArea,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8
/eml:eml/dataset/contact/address/city,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8
/eml:eml/dataset/contact/address/country,0.0,0.0,0.0,0.0,0.5664335664335665,1.0,0.7063492063492064,0.8
/eml:eml/dataset/contact/address/deliveryPoint,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8
/eml:eml/dataset/contact/address/postalCode,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8
/eml:eml/dataset/contact/electronicMailAddress,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8
/eml:eml/dataset/contact/individualName/givenName,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.7063492063492064,0.8
/eml:eml/dataset/contact/individualName/surName,0.2727272727272727,0.0,0.0,0.0,0.006993006993006993,0.0,0.7063492063492064,0.8
/eml:eml/dataset/contact/onlineUrl,0.5454545454545454,1.0,1.0,1.0,0.9790209790209792,1.0,0.992063492063492,1.0
/eml:eml/dataset/contact/organizationName,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.2
/eml:eml/dataset/contact/phone,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8
/eml:eml/dataset/contact/phone/@phonetype,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8
/eml:eml/dataset/contact/positionName,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.007936507936507936,0.0
/eml:eml/dataset/coverage/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/@id,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.0,0.0,0.0,0.0,0.0,0.01,0.1984126984126984,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.0,0.0,0.0,0.0,0.0,0.01,0.1984126984126984,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.0,0.0,0.0,0.0,0.0,0.01,0.1984126984126984,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,0.0,0.0,0.2517482517482518,0.94,0.7936507936507936,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,0.0,0.0,0.2517482517482518,0.94,0.7936507936507936,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,0.0,0.0,0.2517482517482518,0.94,0.7936507936507936,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,0.0,0.0,0.2517482517482518,0.94,0.7936507936507936,1.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,0.0,0.0,0.0,0.0,0.2517482517482518,0.94,0.7936507936507936,1.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,1.0,1.0,1.0,1.0,0.965034965034965,0.97,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,1.0,1.0,1.0,1.0,0.965034965034965,0.97,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0
/eml:eml/dataset/creator/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/address/@scope,0.7272727272727273,1.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/address/administrativeArea,0.9090909090909092,1.0,1.0,0.0,0.93006993006993,0.98,1.0,1.0
/eml:eml/dataset/creator/address/city,0.9090909090909092,1.0,1.0,0.0,0.93006993006993,0.98,1.0,1.0
/eml:eml/dataset/creator/address/country,0.9090909090909092,1.0,1.0,0.0,0.93006993006993,0.98,1.0,1.0
/eml:eml/dataset/creator/address/deliveryPoint,0.9090909090909092,1.0,1.0,0.0,0.93006993006993,0.98,1.0,1.0
/eml:eml/dataset/creator/address/postalCode,0.5,1.0,0.5,0.0,0.93006993006993,0.98,1.0,1.0
/eml:eml/dataset/creator/electronicMailAddress,0.9090909090909092,1.0,1.0,0.0,0.93006993006993,0.98,1.0,1.0
/eml:eml/dataset/creator/individualName/givenName,1.0,1.0,1.0,0.0,0.986013986013986,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/onlineUrl,0.2272727272727273,0.0,0.5,0.0,0.1258741258741259,0.01,0.25396825396825395,0.2
/eml:eml/dataset/creator/phone,0.9090909090909092,1.0,1.0,0.0,0.93006993006993,0.98,0.992063492063492,1.0
/eml:eml/dataset/creator/phone/@phonetype,0.7727272727272727,1.0,1.0,0.0,0.006993006993006993,0.01,0.984126984126984,1.0
/eml:eml/dataset/dataTable/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/alternateIdentifier,1.0,1.0,1.0,1.0,0.7412587412587412,0.79,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,1.0,1.0,1.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,0.0,0.0,0.0,0.0,0.013986013986013986,0.1,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,1.0,1.0,1.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.18181818181818185,0.0,0.0,0.0,0.7272727272727273,0.77,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.18181818181818185,0.0,0.0,0.0,0.7272727272727273,0.77,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,0.18181818181818185,0.0,0.0,0.0,0.7272727272727273,0.77,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.18181818181818185,0.0,0.0,0.0,0.7412587412587412,0.79,0.7460317460317459,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum/@exclusive,0.7727272727272727,1.0,0.5,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum/@exclusive,0.7727272727272727,1.0,0.5,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,0.3181818181818182,1.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,0.6818181818181818,1.0,0.5,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.9545454545454546,1.0,0.5,0.0,0.4965034965034965,0.42,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,0.9545454545454546,1.0,0.5,0.0,0.4965034965034965,0.42,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.9545454545454546,1.0,0.5,0.0,0.4965034965034965,0.42,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.3636363636363637,0.0,0.5,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.4545454545454545,0.0,0.5,0.0,0.4195804195804196,0.5,0.42063492063492064,0.6
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.4545454545454545,0.0,0.5,0.0,0.4195804195804196,0.5,0.42063492063492064,0.6
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,1.0,1.0,1.0,1.0,0.7342657342657343,0.78,0.8253968253968254,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.0,0.013986013986013986,0.01,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.0,0.013986013986013986,0.01,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.13636363636363635,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.13636363636363635,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.9545454545454546,1.0,1.0,1.0,0.6433566433566433,0.66,0.7698412698412699,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,0.9545454545454546,1.0,1.0,1.0,0.6433566433566433,0.66,0.6190476190476191,0.8
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.0,0.0,0.0,0.0,0.0,0.0,0.4126984126984127,0.8
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.9545454545454546,1.0,1.0,1.0,0.6433566433566433,0.66,0.7222222222222222,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.045454545454545456,0.0,0.0,0.0,0.02797202797202797,0.03,0.0873015873015873,0.4
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,0.045454545454545456,0.0,0.0,0.0,0.02797202797202797,0.03,0.0873015873015873,0.4
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,1.0,1.0,1.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/@scope,0.18181818181818185,1.0,0.5,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/@scope,0.18181818181818185,1.0,0.5,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.2727272727272727,1.0,0.5,1.0,0.5104895104895105,0.62,0.12698412698412698,0.6
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.2727272727272727,1.0,0.5,1.0,0.5104895104895105,0.62,0.12698412698412698,0.6
/eml:eml/dataset/dataTable/entityDescription,0.7727272727272727,1.0,1.0,1.0,0.7482517482517482,0.8,0.8253968253968254,1.0
/eml:eml/dataset/dataTable/entityName,0.2272727272727273,0.5,0.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/methods/methodStep/description/section/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.6
/eml:eml/dataset/dataTable/methods/qualityControl/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0
/eml:eml/dataset/dataTable/physical/@scope,0.18181818181818185,1.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.8,0.8015873015873016,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/collapseDelimiters,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.79,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.8,0.7460317460317459,1.0
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.18181818181818185,1.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.18181818181818185,1.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/encodingMethod,0.3636363636363637,1.0,0.0,1.0,0.7412587412587412,0.79,0.0,0.0
/eml:eml/dataset/dataTable/physical/objectName,0.3636363636363637,1.0,0.0,1.0,0.7482517482517482,0.8,0.8492063492063492,1.0
/eml:eml/dataset/dataTable/physical/size,0.0,0.0,0.0,0.0,0.006993006993006993,0.01,0.8492063492063492,1.0
/eml:eml/dataset/distribution/@scope,0.8181818181818182,1.0,1.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,0.8181818181818182,1.0,1.0,1.0,0.0,0.01,0.992063492063492,1.0
/eml:eml/dataset/intellectualRights/section/para,0.0,0.0,0.0,0.0,0.006993006993006993,0.01,0.0,0.0
/eml:eml/dataset/intellectualRights/section/para/literalLayout,0.0,0.0,0.0,0.0,0.07692307692307693,0.08,0.992063492063492,1.0
/eml:eml/dataset/intellectualRights/section/title,0.0,0.0,0.0,0.0,0.08391608391608392,0.09,0.992063492063492,1.0
/eml:eml/dataset/keywordSet/keyword,1.0,1.0,1.0,0.0,1.0,0.99,1.0,1.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,0.09090909090909093,0.0,0.0,0.0,0.9790209790209792,0.96,0.007936507936507936,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,0.0,0.0,0.0,0.0,0.2517482517482518,0.2,1.0,1.0
/eml:eml/dataset/language,0.0,0.0,0.0,0.0,0.23776223776223776,1.0,1.0,1.0
/eml:eml/dataset/maintenance/description/para/literalLayout,0.0,0.0,0.0,0.0,0.0,0.01,0.03968253968253968,0.0
/eml:eml/dataset/maintenance/description/section/para/literalLayout,0.0,0.0,0.0,0.0,0.06293706293706294,0.06,0.0,0.0
/eml:eml/dataset/maintenance/description/section/title,0.0,0.0,0.0,0.0,0.06293706293706294,0.06,0.0,0.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,0.0,0.0,0.0,0.0,0.06293706293706294,0.06,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/address/city,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/address/country,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/address/postalCode,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/individualName/givenName,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/individualName/surName,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.19,0.992063492063492,1.0
/eml:eml/dataset/metadataProvider/organizationName,0.0,0.0,0.0,0.0,0.006993006993006993,0.19,0.992063492063492,1.0
/eml:eml/dataset/metadataProvider/phone,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/metadataProvider/phone/@phonetype,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.007936507936507936,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.045454545454545456,0.0,0.0,0.0,0.9930069930069929,0.95,0.007936507936507936,0.0
/eml:eml/dataset/methods/methodStep/description/para/literalLayout,0.9545454545454546,1.0,1.0,1.0,0.006993006993006993,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/para/ulink,0.045454545454545456,0.0,0.0,0.0,0.9930069930069929,0.94,0.007936507936507936,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,0.0,0.0,0.0,0.0,0.006993006993006993,0.05,0.992063492063492,1.0
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
