Collection,Record,Resource Identifier,Resource Title,Author / Originator,Metadata Contact,Contributor Name,Publisher,Publication Date,Resource Contact,Abstract,Keyword,Resource Distribution,Spatial Extent,Taxonomic Extent,Temporal Extent,Maintenance,Resource Use Constraints,Process Step,Project Description,Entity Type Definition,Attribute Definition,Resource Access Constraints,Resource Format,Attribute List,Attribute Constraints,Resource Quality Description
2015.0,1.340217.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0
2015.0,1.363627.xml,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,15.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0
2015.0,1.363650.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,6.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0
2015.0,100.246212.xml,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,10.0,1.0,2.0,2.0,0.0,0.0
2015.0,100.246250.xml,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,10.0,1.0,2.0,2.0,0.0,0.0
2015.0,101.1639544.xml,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,34.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,72.0,1.0,12.0,12.0,0.0,0.0
2015.0,101.1639550.xml,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,72.0,1.0,12.0,12.0,0.0,0.0
2015.0,102.147628.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
2015.0,102.170286.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,46.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
2015.0,102.170300.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
2015.0,103.559582.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,36.0,1.0,1.0,1.0,0.0,0.0
2015.0,103.564839.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,41.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,36.0,1.0,1.0,1.0,0.0,0.0
2015.0,103.564850.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,36.0,1.0,1.0,1.0,0.0,0.0
2015.0,104.548187.xml,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,66.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,18.0,1.0,4.0,4.0,0.0,0.0
2015.0,104.548200.xml,1.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,30.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,18.0,1.0,4.0,4.0,0.0,0.0
2015.0,105.695331.xml,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,33.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,30.0,1.0,5.0,5.0,0.0,0.0
2015.0,105.701363.xml,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,51.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,30.0,1.0,5.0,5.0,0.0,0.0
2015.0,105.701400.xml,1.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,30.0,1.0,5.0,5.0,0.0,0.0
2015.0,106.396619.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,17.0,1.0,3.0,3.0,0.0,0.0
2015.0,106.396650.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,17.0,1.0,3.0,3.0,0.0,0.0
2015.0,107.7730669.xml,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,31.0,620.0,1.0,31.0,31.0,0.0,0.0
2015.0,107.7825687.xml,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,31.0,620.0,1.0,31.0,31.0,0.0,0.0
2015.0,107.9996603.xml,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,38.0,769.0,1.0,38.0,38.0,0.0,0.0
2015.0,107.9996607.xml,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,38.0,769.0,1.0,38.0,38.0,0.0,0.0
2015.0,107.9996650.xml,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,39.0,789.0,1.0,39.0,39.0,0.0,0.0
2015.0,107.9996700.xml,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,15.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,39.0,789.0,1.0,39.0,39.0,0.0,0.0
2015.0,108.1115233.xml,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,38.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,42.0,1.0,2.0,2.0,0.0,0.0
2015.0,109.388936.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,43.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,14.0,1.0,2.0,2.0,0.0,0.0
2015.0,109.391083.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,43.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,14.0,1.0,2.0,2.0,0.0,0.0
2015.0,109.391100.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,14.0,1.0,2.0,2.0,0.0,0.0
2015.0,110.292373.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,16.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0
2015.0,110.292400.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0
2015.0,111.1401876.xml,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,75.0,1.0,6.0,6.0,0.0,0.0
2015.0,111.1414476.xml,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,38.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,75.0,1.0,6.0,6.0,0.0,0.0
2015.0,111.1441340.xml,1.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,38.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,75.0,1.0,6.0,6.0,0.0,0.0
2015.0,111.1441350.xml,1.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,18.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,75.0,1.0,6.0,6.0,0.0,0.0
2015.0,111.1441400.xml,1.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,18.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,75.0,1.0,6.0,6.0,0.0,0.0
2015.0,112.4098057.xml,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,31.0,1.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,252.0,1.0,17.0,17.0,0.0,0.0
2015.0,112.4098100.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,9.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,252.0,1.0,17.0,17.0,0.0,0.0
2015.0,112.4098150.xml,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,9.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,252.0,1.0,17.0,17.0,0.0,0.0
2015.0,113.227054.xml,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,49.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0
2015.0,113.227100.xml,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0
