Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,LUQ_2009_EML,5.0,5.0,1.0,1.0
Resource Identifier,LUQ_2009_EML,5.0,5.0,1.0,1.0
Resource Title,LUQ_2009_EML,5.0,5.0,1.0,1.0
Author / Originator,LUQ_2009_EML,5.0,5.0,1.0,1.0
Metadata Contact,LUQ_2009_EML,5.0,5.0,1.0,1.0
Contributor Name,LUQ_2009_EML,0.0,0.0,0.0,0.0
Publisher,LUQ_2009_EML,5.0,5.0,1.0,1.0
Publication Date,LUQ_2009_EML,0.0,0.0,0.0,0.0
Resource Contact,LUQ_2009_EML,5.0,5.0,1.0,1.0
Abstract,LUQ_2009_EML,5.0,5.0,1.0,1.0
Keyword,LUQ_2009_EML,55.0,5.0,11.0,1.0
Resource Distribution,LUQ_2009_EML,5.0,5.0,1.0,1.0
Spatial Extent,LUQ_2009_EML,5.0,5.0,1.0,1.0
Taxonomic Extent,LUQ_2009_EML,0.0,0.0,0.0,0.0
Temporal Extent,LUQ_2009_EML,0.0,0.0,0.0,0.0
Maintenance,LUQ_2009_EML,0.0,0.0,0.0,0.0
Resource Use Constraints,LUQ_2009_EML,5.0,5.0,1.0,1.0
Process Step,LUQ_2009_EML,5.0,5.0,1.0,1.0
Project Description,LUQ_2009_EML,5.0,5.0,1.0,1.0
Entity Type Definition,LUQ_2009_EML,18.0,5.0,3.6,1.0
Attribute Definition,LUQ_2009_EML,191.0,5.0,38.2,1.0
Resource Access Constraints,LUQ_2009_EML,0.0,0.0,0.0,0.0
Resource Format,LUQ_2009_EML,18.0,5.0,3.6,1.0
Attribute List,LUQ_2009_EML,18.0,5.0,3.6,1.0
Attribute Constraints,LUQ_2009_EML,0.0,0.0,0.0,0.0
Resource Quality Description,LUQ_2009_EML,0.0,0.0,0.0,0.0
