Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,LUQ_2015_EML,393.0,393.0,1.0,1.0
Resource Identifier,LUQ_2015_EML,393.0,393.0,1.0,1.0
Resource Title,LUQ_2015_EML,393.0,393.0,1.0,1.0
Author / Originator,LUQ_2015_EML,439.0,393.0,1.12,1.0
Metadata Contact,LUQ_2015_EML,277.0,277.0,0.7,0.7048346055979644
Contributor Name,LUQ_2015_EML,1061.0,376.0,2.7,0.9567430025445292
Publisher,LUQ_2015_EML,243.0,243.0,0.62,0.6183206106870229
Publication Date,LUQ_2015_EML,164.0,164.0,0.42,0.4173027989821883
Resource Contact,LUQ_2015_EML,872.0,393.0,2.22,1.0
Abstract,LUQ_2015_EML,393.0,393.0,1.0,1.0
Keyword,LUQ_2015_EML,8349.0,393.0,21.24,1.0
Resource Distribution,LUQ_2015_EML,393.0,393.0,1.0,1.0
Spatial Extent,LUQ_2015_EML,1233.0,340.0,3.14,0.8651399491094147
Taxonomic Extent,LUQ_2015_EML,0.0,0.0,0.0,0.0
Temporal Extent,LUQ_2015_EML,447.0,393.0,1.14,1.0
Maintenance,LUQ_2015_EML,4.0,4.0,0.01,0.010178117048346057
Resource Use Constraints,LUQ_2015_EML,393.0,393.0,1.0,1.0
Process Step,LUQ_2015_EML,382.0,382.0,0.97,0.9720101781170484
Project Description,LUQ_2015_EML,0.0,0.0,0.0,0.0
Entity Type Definition,LUQ_2015_EML,1615.0,392.0,4.11,0.9974554707379136
Attribute Definition,LUQ_2015_EML,25789.0,393.0,65.62,1.0
Resource Access Constraints,LUQ_2015_EML,393.0,393.0,1.0,1.0
Resource Format,LUQ_2015_EML,1616.0,393.0,4.11,1.0
Attribute List,LUQ_2015_EML,1616.0,393.0,4.11,1.0
Attribute Constraints,LUQ_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,LUQ_2015_EML,5.0,5.0,0.01,0.012722646310432571
