Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2018_EML,14.0,14.0,1.0,1.0
Resource Identifier,FCE_2018_EML,14.0,14.0,1.0,1.0
Resource Title,FCE_2018_EML,14.0,14.0,1.0,1.0
Author / Originator,FCE_2018_EML,22.0,14.0,1.57,1.0
Metadata Contact,FCE_2018_EML,15.0,14.0,1.07,1.0
Contributor Name,FCE_2018_EML,56.0,14.0,4.0,1.0
Publisher,FCE_2018_EML,14.0,14.0,1.0,1.0
Publication Date,FCE_2018_EML,14.0,14.0,1.0,1.0
Resource Contact,FCE_2018_EML,28.0,14.0,2.0,1.0
Abstract,FCE_2018_EML,14.0,14.0,1.0,1.0
Keyword,FCE_2018_EML,287.0,14.0,20.5,1.0
Resource Distribution,FCE_2018_EML,14.0,14.0,1.0,1.0
Spatial Extent,FCE_2018_EML,28.0,14.0,2.0,1.0
Taxonomic Extent,FCE_2018_EML,4.0,4.0,0.29,0.2857142857142857
Temporal Extent,FCE_2018_EML,14.0,14.0,1.0,1.0
Maintenance,FCE_2018_EML,14.0,14.0,1.0,1.0
Resource Use Constraints,FCE_2018_EML,14.0,14.0,1.0,1.0
Process Step,FCE_2018_EML,14.0,14.0,1.0,1.0
Project Description,FCE_2018_EML,14.0,14.0,1.0,1.0
Entity Type Definition,FCE_2018_EML,14.0,14.0,1.0,1.0
Attribute Definition,FCE_2018_EML,194.0,14.0,13.86,1.0
Resource Access Constraints,FCE_2018_EML,14.0,14.0,1.0,1.0
Resource Format,FCE_2018_EML,14.0,14.0,1.0,1.0
Attribute List,FCE_2018_EML,14.0,14.0,1.0,1.0
Attribute Constraints,FCE_2018_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2018_EML,14.0,14.0,1.0,1.0
