Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2011_EML,77.0,77.0,1.0,1.0
Resource Identifier,FCE_2011_EML,77.0,77.0,1.0,1.0
Resource Title,FCE_2011_EML,77.0,77.0,1.0,1.0
Author / Originator,FCE_2011_EML,100.0,77.0,1.3,1.0
Metadata Contact,FCE_2011_EML,81.0,77.0,1.05,1.0
Contributor Name,FCE_2011_EML,518.0,77.0,6.73,1.0
Publisher,FCE_2011_EML,77.0,77.0,1.0,1.0
Publication Date,FCE_2011_EML,77.0,77.0,1.0,1.0
Resource Contact,FCE_2011_EML,154.0,77.0,2.0,1.0
Abstract,FCE_2011_EML,77.0,77.0,1.0,1.0
Keyword,FCE_2011_EML,1076.0,77.0,13.97,1.0
Resource Distribution,FCE_2011_EML,77.0,77.0,1.0,1.0
Spatial Extent,FCE_2011_EML,154.0,77.0,2.0,1.0
Taxonomic Extent,FCE_2011_EML,0.0,0.0,0.0,0.0
Temporal Extent,FCE_2011_EML,77.0,77.0,1.0,1.0
Maintenance,FCE_2011_EML,77.0,77.0,1.0,1.0
Resource Use Constraints,FCE_2011_EML,77.0,77.0,1.0,1.0
Process Step,FCE_2011_EML,77.0,77.0,1.0,1.0
Project Description,FCE_2011_EML,75.0,75.0,0.97,0.9740259740259741
Entity Type Definition,FCE_2011_EML,77.0,77.0,1.0,1.0
Attribute Definition,FCE_2011_EML,886.0,77.0,11.51,1.0
Resource Access Constraints,FCE_2011_EML,2.0,2.0,0.03,0.025974025974025976
Resource Format,FCE_2011_EML,77.0,77.0,1.0,1.0
Attribute List,FCE_2011_EML,77.0,77.0,1.0,1.0
Attribute Constraints,FCE_2011_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2011_EML,74.0,74.0,0.96,0.9610389610389609
