Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2016_EML,33.0,33.0,1.0,1.0
Resource Identifier,FCE_2016_EML,33.0,33.0,1.0,1.0
Resource Title,FCE_2016_EML,33.0,33.0,1.0,1.0
Author / Originator,FCE_2016_EML,42.0,33.0,1.27,1.0
Metadata Contact,FCE_2016_EML,33.0,33.0,1.0,1.0
Contributor Name,FCE_2016_EML,137.0,33.0,4.15,1.0
Publisher,FCE_2016_EML,33.0,33.0,1.0,1.0
Publication Date,FCE_2016_EML,33.0,33.0,1.0,1.0
Resource Contact,FCE_2016_EML,100.0,33.0,3.03,1.0
Abstract,FCE_2016_EML,33.0,33.0,1.0,1.0
Keyword,FCE_2016_EML,507.0,33.0,15.36,1.0
Resource Distribution,FCE_2016_EML,33.0,33.0,1.0,1.0
Spatial Extent,FCE_2016_EML,66.0,33.0,2.0,1.0
Taxonomic Extent,FCE_2016_EML,2.0,2.0,0.06,0.060606060606060615
Temporal Extent,FCE_2016_EML,33.0,33.0,1.0,1.0
Maintenance,FCE_2016_EML,33.0,33.0,1.0,1.0
Resource Use Constraints,FCE_2016_EML,33.0,33.0,1.0,1.0
Process Step,FCE_2016_EML,33.0,33.0,1.0,1.0
Project Description,FCE_2016_EML,33.0,33.0,1.0,1.0
Entity Type Definition,FCE_2016_EML,33.0,33.0,1.0,1.0
Attribute Definition,FCE_2016_EML,352.0,33.0,10.67,1.0
Resource Access Constraints,FCE_2016_EML,33.0,33.0,1.0,1.0
Resource Format,FCE_2016_EML,33.0,33.0,1.0,1.0
Attribute List,FCE_2016_EML,33.0,33.0,1.0,1.0
Attribute Constraints,FCE_2016_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2016_EML,33.0,33.0,1.0,1.0
