Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2012_EML,51.0,51.0,1.0,1.0
Resource Identifier,FCE_2012_EML,51.0,51.0,1.0,1.0
Resource Title,FCE_2012_EML,51.0,51.0,1.0,1.0
Author / Originator,FCE_2012_EML,72.0,51.0,1.41,1.0
Metadata Contact,FCE_2012_EML,51.0,51.0,1.0,1.0
Contributor Name,FCE_2012_EML,327.0,51.0,6.41,1.0
Publisher,FCE_2012_EML,51.0,51.0,1.0,1.0
Publication Date,FCE_2012_EML,51.0,51.0,1.0,1.0
Resource Contact,FCE_2012_EML,101.0,51.0,1.98,1.0
Abstract,FCE_2012_EML,51.0,51.0,1.0,1.0
Keyword,FCE_2012_EML,677.0,51.0,13.27,1.0
Resource Distribution,FCE_2012_EML,51.0,51.0,1.0,1.0
Spatial Extent,FCE_2012_EML,102.0,51.0,2.0,1.0
Taxonomic Extent,FCE_2012_EML,1.0,1.0,0.02,0.0196078431372549
Temporal Extent,FCE_2012_EML,50.0,50.0,0.98,0.9803921568627452
Maintenance,FCE_2012_EML,51.0,51.0,1.0,1.0
Resource Use Constraints,FCE_2012_EML,51.0,51.0,1.0,1.0
Process Step,FCE_2012_EML,51.0,51.0,1.0,1.0
Project Description,FCE_2012_EML,51.0,51.0,1.0,1.0
Entity Type Definition,FCE_2012_EML,39.0,39.0,0.76,0.7647058823529411
Attribute Definition,FCE_2012_EML,539.0,39.0,10.57,0.7647058823529411
Resource Access Constraints,FCE_2012_EML,3.0,3.0,0.06,0.05882352941176471
Resource Format,FCE_2012_EML,39.0,39.0,0.76,0.7647058823529411
Attribute List,FCE_2012_EML,39.0,39.0,0.76,0.7647058823529411
Attribute Constraints,FCE_2012_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2012_EML,38.0,38.0,0.75,0.7450980392156863
