Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2014_EML,25.0,25.0,1.0,1.0
Resource Identifier,FCE_2014_EML,25.0,25.0,1.0,1.0
Resource Title,FCE_2014_EML,25.0,25.0,1.0,1.0
Author / Originator,FCE_2014_EML,39.0,25.0,1.56,1.0
Metadata Contact,FCE_2014_EML,25.0,25.0,1.0,1.0
Contributor Name,FCE_2014_EML,74.0,25.0,2.96,1.0
Publisher,FCE_2014_EML,25.0,25.0,1.0,1.0
Publication Date,FCE_2014_EML,25.0,25.0,1.0,1.0
Resource Contact,FCE_2014_EML,50.0,25.0,2.0,1.0
Abstract,FCE_2014_EML,25.0,25.0,1.0,1.0
Keyword,FCE_2014_EML,302.0,25.0,12.08,1.0
Resource Distribution,FCE_2014_EML,11.0,11.0,0.44,0.44
Spatial Extent,FCE_2014_EML,38.0,25.0,1.52,1.0
Taxonomic Extent,FCE_2014_EML,12.0,12.0,0.48,0.48
Temporal Extent,FCE_2014_EML,24.0,24.0,0.96,0.96
Maintenance,FCE_2014_EML,25.0,25.0,1.0,1.0
Resource Use Constraints,FCE_2014_EML,25.0,25.0,1.0,1.0
Process Step,FCE_2014_EML,25.0,25.0,1.0,1.0
Project Description,FCE_2014_EML,25.0,25.0,1.0,1.0
Entity Type Definition,FCE_2014_EML,15.0,15.0,0.6,0.6
Attribute Definition,FCE_2014_EML,363.0,15.0,14.52,0.6
Resource Access Constraints,FCE_2014_EML,25.0,25.0,1.0,1.0
Resource Format,FCE_2014_EML,15.0,15.0,0.6,0.6
Attribute List,FCE_2014_EML,15.0,15.0,0.6,0.6
Attribute Constraints,FCE_2014_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2014_EML,25.0,25.0,1.0,1.0
