Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2007_EML,34.0,34.0,1.0,1.0
Resource Identifier,FCE_2007_EML,34.0,34.0,1.0,1.0
Resource Title,FCE_2007_EML,34.0,34.0,1.0,1.0
Author / Originator,FCE_2007_EML,34.0,34.0,1.0,1.0
Metadata Contact,FCE_2007_EML,34.0,34.0,1.0,1.0
Contributor Name,FCE_2007_EML,70.0,34.0,2.06,1.0
Publisher,FCE_2007_EML,34.0,34.0,1.0,1.0
Publication Date,FCE_2007_EML,34.0,34.0,1.0,1.0
Resource Contact,FCE_2007_EML,68.0,34.0,2.0,1.0
Abstract,FCE_2007_EML,34.0,34.0,1.0,1.0
Keyword,FCE_2007_EML,393.0,34.0,11.56,1.0
Resource Distribution,FCE_2007_EML,34.0,34.0,1.0,1.0
Spatial Extent,FCE_2007_EML,64.0,34.0,1.88,1.0
Taxonomic Extent,FCE_2007_EML,0.0,0.0,0.0,0.0
Temporal Extent,FCE_2007_EML,34.0,34.0,1.0,1.0
Maintenance,FCE_2007_EML,34.0,34.0,1.0,1.0
Resource Use Constraints,FCE_2007_EML,34.0,34.0,1.0,1.0
Process Step,FCE_2007_EML,34.0,34.0,1.0,1.0
Project Description,FCE_2007_EML,30.0,30.0,0.88,0.8823529411764706
Entity Type Definition,FCE_2007_EML,34.0,34.0,1.0,1.0
Attribute Definition,FCE_2007_EML,368.0,34.0,10.82,1.0
Resource Access Constraints,FCE_2007_EML,0.0,0.0,0.0,0.0
Resource Format,FCE_2007_EML,34.0,34.0,1.0,1.0
Attribute List,FCE_2007_EML,34.0,34.0,1.0,1.0
Attribute Constraints,FCE_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2007_EML,34.0,34.0,1.0,1.0
