Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2015_EML,446.0,446.0,1.0,1.0
Resource Identifier,FCE_2015_EML,446.0,446.0,1.0,1.0
Resource Title,FCE_2015_EML,446.0,446.0,1.0,1.0
Author / Originator,FCE_2015_EML,692.0,446.0,1.55,1.0
Metadata Contact,FCE_2015_EML,451.0,446.0,1.01,1.0
Contributor Name,FCE_2015_EML,2305.0,446.0,5.17,1.0
Publisher,FCE_2015_EML,446.0,446.0,1.0,1.0
Publication Date,FCE_2015_EML,446.0,446.0,1.0,1.0
Resource Contact,FCE_2015_EML,1338.0,446.0,3.0,1.0
Abstract,FCE_2015_EML,446.0,446.0,1.0,1.0
Keyword,FCE_2015_EML,7423.0,446.0,16.64,1.0
Resource Distribution,FCE_2015_EML,445.0,445.0,1.0,0.9977578475336324
Spatial Extent,FCE_2015_EML,962.0,446.0,2.16,1.0
Taxonomic Extent,FCE_2015_EML,78.0,78.0,0.17,0.17488789237668162
Temporal Extent,FCE_2015_EML,445.0,445.0,1.0,0.9977578475336324
Maintenance,FCE_2015_EML,446.0,446.0,1.0,1.0
Resource Use Constraints,FCE_2015_EML,446.0,446.0,1.0,1.0
Process Step,FCE_2015_EML,446.0,446.0,1.0,1.0
Project Description,FCE_2015_EML,446.0,446.0,1.0,1.0
Entity Type Definition,FCE_2015_EML,433.0,433.0,0.97,0.9708520179372198
Attribute Definition,FCE_2015_EML,6065.0,434.0,13.6,0.9730941704035876
Resource Access Constraints,FCE_2015_EML,446.0,446.0,1.0,1.0
Resource Format,FCE_2015_EML,434.0,434.0,0.97,0.9730941704035876
Attribute List,FCE_2015_EML,434.0,434.0,0.97,0.9730941704035876
Attribute Constraints,FCE_2015_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2015_EML,446.0,446.0,1.0,1.0
