Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2006_EML,395.0,395.0,1.0,1.0
Resource Identifier,FCE_2006_EML,395.0,395.0,1.0,1.0
Resource Title,FCE_2006_EML,395.0,395.0,1.0,1.0
Author / Originator,FCE_2006_EML,435.0,395.0,1.1,1.0
Metadata Contact,FCE_2006_EML,395.0,395.0,1.0,1.0
Contributor Name,FCE_2006_EML,2540.0,395.0,6.43,1.0
Publisher,FCE_2006_EML,395.0,395.0,1.0,1.0
Publication Date,FCE_2006_EML,395.0,395.0,1.0,1.0
Resource Contact,FCE_2006_EML,790.0,395.0,2.0,1.0
Abstract,FCE_2006_EML,395.0,395.0,1.0,1.0
Keyword,FCE_2006_EML,4867.0,395.0,12.32,1.0
Resource Distribution,FCE_2006_EML,395.0,395.0,1.0,1.0
Spatial Extent,FCE_2006_EML,790.0,395.0,2.0,1.0
Taxonomic Extent,FCE_2006_EML,0.0,0.0,0.0,0.0
Temporal Extent,FCE_2006_EML,395.0,395.0,1.0,1.0
Maintenance,FCE_2006_EML,395.0,395.0,1.0,1.0
Resource Use Constraints,FCE_2006_EML,395.0,395.0,1.0,1.0
Process Step,FCE_2006_EML,395.0,395.0,1.0,1.0
Project Description,FCE_2006_EML,395.0,395.0,1.0,1.0
Entity Type Definition,FCE_2006_EML,395.0,395.0,1.0,1.0
Attribute Definition,FCE_2006_EML,4553.0,395.0,11.53,1.0
Resource Access Constraints,FCE_2006_EML,0.0,0.0,0.0,0.0
Resource Format,FCE_2006_EML,395.0,395.0,1.0,1.0
Attribute List,FCE_2006_EML,395.0,395.0,1.0,1.0
Attribute Constraints,FCE_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2006_EML,380.0,380.0,0.96,0.9620253164556962
