Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2010_EML,59.0,59.0,1.0,1.0
Resource Identifier,FCE_2010_EML,59.0,59.0,1.0,1.0
Resource Title,FCE_2010_EML,59.0,59.0,1.0,1.0
Author / Originator,FCE_2010_EML,65.0,59.0,1.1,1.0
Metadata Contact,FCE_2010_EML,60.0,59.0,1.02,1.0
Contributor Name,FCE_2010_EML,265.0,59.0,4.49,1.0
Publisher,FCE_2010_EML,59.0,59.0,1.0,1.0
Publication Date,FCE_2010_EML,59.0,59.0,1.0,1.0
Resource Contact,FCE_2010_EML,113.0,59.0,1.92,1.0
Abstract,FCE_2010_EML,59.0,59.0,1.0,1.0
Keyword,FCE_2010_EML,754.0,59.0,12.78,1.0
Resource Distribution,FCE_2010_EML,59.0,59.0,1.0,1.0
Spatial Extent,FCE_2010_EML,138.0,59.0,2.34,1.0
Taxonomic Extent,FCE_2010_EML,2.0,2.0,0.03,0.03389830508474576
Temporal Extent,FCE_2010_EML,59.0,59.0,1.0,1.0
Maintenance,FCE_2010_EML,59.0,59.0,1.0,1.0
Resource Use Constraints,FCE_2010_EML,59.0,59.0,1.0,1.0
Process Step,FCE_2010_EML,59.0,59.0,1.0,1.0
Project Description,FCE_2010_EML,59.0,59.0,1.0,1.0
Entity Type Definition,FCE_2010_EML,59.0,59.0,1.0,1.0
Attribute Definition,FCE_2010_EML,1328.0,59.0,22.51,1.0
Resource Access Constraints,FCE_2010_EML,0.0,0.0,0.0,0.0
Resource Format,FCE_2010_EML,59.0,59.0,1.0,1.0
Attribute List,FCE_2010_EML,59.0,59.0,1.0,1.0
Attribute Constraints,FCE_2010_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2010_EML,43.0,43.0,0.73,0.7288135593220338
