Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,FCE_2008_EML,29.0,29.0,1.0,1.0
Resource Identifier,FCE_2008_EML,29.0,29.0,1.0,1.0
Resource Title,FCE_2008_EML,29.0,29.0,1.0,1.0
Author / Originator,FCE_2008_EML,37.0,29.0,1.28,1.0
Metadata Contact,FCE_2008_EML,30.0,29.0,1.03,1.0
Contributor Name,FCE_2008_EML,174.0,29.0,6.0,1.0
Publisher,FCE_2008_EML,29.0,29.0,1.0,1.0
Publication Date,FCE_2008_EML,29.0,29.0,1.0,1.0
Resource Contact,FCE_2008_EML,58.0,29.0,2.0,1.0
Abstract,FCE_2008_EML,29.0,29.0,1.0,1.0
Keyword,FCE_2008_EML,348.0,29.0,12.0,1.0
Resource Distribution,FCE_2008_EML,29.0,29.0,1.0,1.0
Spatial Extent,FCE_2008_EML,58.0,29.0,2.0,1.0
Taxonomic Extent,FCE_2008_EML,0.0,0.0,0.0,0.0
Temporal Extent,FCE_2008_EML,29.0,29.0,1.0,1.0
Maintenance,FCE_2008_EML,29.0,29.0,1.0,1.0
Resource Use Constraints,FCE_2008_EML,29.0,29.0,1.0,1.0
Process Step,FCE_2008_EML,29.0,29.0,1.0,1.0
Project Description,FCE_2008_EML,29.0,29.0,1.0,1.0
Entity Type Definition,FCE_2008_EML,29.0,29.0,1.0,1.0
Attribute Definition,FCE_2008_EML,262.0,29.0,9.03,1.0
Resource Access Constraints,FCE_2008_EML,0.0,0.0,0.0,0.0
Resource Format,FCE_2008_EML,29.0,29.0,1.0,1.0
Attribute List,FCE_2008_EML,29.0,29.0,1.0,1.0
Attribute Constraints,FCE_2008_EML,0.0,0.0,0.0,0.0
Resource Quality Description,FCE_2008_EML,27.0,27.0,0.93,0.9310344827586208
