XPath,NWT_2005_EML,NWT_2006_EML,NWT_2007_EML,NWT_2010_EML,NWT_2013_EML,NWT_2015_EML,NWT_2018_EML
/eml:eml/dataset/abstract/para/ulink,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/abstract/para/ulink/@url,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/abstract/section/para,0.11,0.0,0.0,0.0,0.0,0.28,0.0
/eml:eml/dataset/abstract/section/para/ulink,0.0,0.0,0.0,0.0,0.0,0.06,0.0
/eml:eml/dataset/abstract/section/para/ulink/@url,0.0,0.0,0.0,0.0,0.0,0.06,0.0
/eml:eml/dataset/abstract/section/title,0.04,0.0,0.0,0.0,0.0,0.18,0.0
/eml:eml/dataset/access/@authSystem,0.87,1.0,0.42,1.0,0.0,0.0,0.0
/eml:eml/dataset/access/@order,0.87,1.0,0.42,1.0,0.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.87,1.0,0.42,1.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,1.73,2.0,0.83,2.0,0.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,1.73,2.0,0.83,2.0,0.0,0.0,0.0
/eml:eml/dataset/additionalInfo/section/para,0.0,0.0,0.0,0.0,0.0,1.25,0.0
/eml:eml/dataset/additionalInfo/section/title,0.0,0.0,0.0,0.0,0.0,1.26,0.0
/eml:eml/dataset/alternateIdentifier,0.0,0.0,0.0,0.0,1.0,0.03,1.0
/eml:eml/dataset/alternateIdentifier/@system,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/associatedParty/@id,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/@scope,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/@system,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/address/administrativeArea,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/address/city,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/address/country,0.1,0.0,1.17,0.0,0.0,0.46,0.0
/eml:eml/dataset/associatedParty/address/deliveryPoint,0.61,0.0,3.5,0.0,0.0,2.3,0.0
/eml:eml/dataset/associatedParty/address/postalCode,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/electronicMailAddress,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/individualName/givenName,0.1,0.0,0.58,0.0,0.0,0.36,0.0
/eml:eml/dataset/associatedParty/individualName/surName,0.1,0.0,0.58,0.0,0.0,0.36,0.0
/eml:eml/dataset/associatedParty/onlineUrl,0.1,0.0,0.58,0.0,0.0,0.4,0.0
/eml:eml/dataset/associatedParty/organizationName,0.1,0.0,0.58,0.0,0.0,0.4,0.0
/eml:eml/dataset/associatedParty/phone,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/phone/@phonetype,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/associatedParty/positionName,0.1,0.0,0.58,0.0,0.0,0.4,0.0
/eml:eml/dataset/associatedParty/role,0.2,0.0,1.17,0.0,0.0,0.77,0.0
/eml:eml/dataset/contact/@scope,0.85,1.0,0.42,1.0,0.0,0.24,0.0
/eml:eml/dataset/contact/address/@scope,0.85,1.0,0.42,1.0,0.0,0.24,0.0
/eml:eml/dataset/contact/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,2.14,1.25
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0,1.0,1.0,2.14,1.25
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,1.0,1.0,2.12,1.25
/eml:eml/dataset/contact/address/deliveryPoint,1.36,1.0,2.75,1.0,1.0,4.25,2.0
/eml:eml/dataset/contact/address/postalCode,1.0,1.0,1.0,1.0,0.0,2.09,1.25
/eml:eml/dataset/contact/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,2.14,1.25
/eml:eml/dataset/contact/individualName/givenName,0.0,0.0,0.0,0.0,1.0,0.12,0.25
/eml:eml/dataset/contact/individualName/surName,0.0,0.0,0.0,0.0,1.0,0.13,0.25
/eml:eml/dataset/contact/onlineUrl,0.12,0.0,0.58,0.0,0.0,1.4,0.0
/eml:eml/dataset/contact/organizationName,1.0,1.0,1.0,1.0,1.0,1.94,0.25
/eml:eml/dataset/contact/phone,0.13,0.0,0.58,0.0,1.0,2.9,0.0
/eml:eml/dataset/contact/phone/@phonetype,0.13,0.0,0.58,0.0,1.0,2.9,0.0
/eml:eml/dataset/contact/positionName,1.0,1.0,1.0,1.0,1.0,2.13,1.0
/eml:eml/dataset/coverage/@scope,0.92,1.0,0.42,1.0,0.0,0.4,0.25
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.92,1.0,0.42,1.0,0.0,0.39,0.25
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.01,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.01,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.01,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,0.16,0.0,0.58,0.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/@scope,0.06,0.5,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,8.52,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,8.52,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,8.52,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,8.52,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,8.52,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,8.5,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,8.53,41.0,0.0,0.0,0.0,0.1,0.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.92,1.0,0.42,1.0,0.0,0.39,0.25
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.99,1.0,1.0,1.0,1.0,0.67,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.99,1.0,1.0,1.0,1.0,0.67,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.01,0.0,0.0,0.0,0.0,0.39,0.0
/eml:eml/dataset/creator/@id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/creator/@scope,0.97,1.0,0.42,1.0,0.0,0.39,0.75
/eml:eml/dataset/creator/address/@scope,0.93,1.0,0.42,1.0,0.0,0.33,0.0
/eml:eml/dataset/creator/address/administrativeArea,1.04,1.0,1.0,1.0,2.0,1.24,2.0
/eml:eml/dataset/creator/address/city,1.04,1.0,1.0,1.0,2.0,1.24,2.0
/eml:eml/dataset/creator/address/country,1.01,1.0,1.0,1.0,2.0,1.13,2.0
/eml:eml/dataset/creator/address/deliveryPoint,2.69,2.0,3.0,1.0,2.0,2.4,3.5
/eml:eml/dataset/creator/address/postalCode,1.04,1.0,1.0,1.0,1.0,1.06,2.0
/eml:eml/dataset/creator/electronicMailAddress,0.06,0.0,0.58,0.0,2.0,0.66,0.25
/eml:eml/dataset/creator/individualName/givenName,1.06,1.0,1.0,1.0,1.0,1.11,1.0
/eml:eml/dataset/creator/individualName/salutation,0.02,0.0,0.0,0.0,0.0,0.03,0.0
/eml:eml/dataset/creator/individualName/surName,1.06,1.0,1.0,1.0,1.0,1.13,1.0
/eml:eml/dataset/creator/onlineUrl,0.02,0.0,0.0,0.0,0.0,0.02,1.0
/eml:eml/dataset/creator/organizationName,0.02,0.0,0.0,0.0,1.0,0.42,1.0
/eml:eml/dataset/creator/phone,1.18,1.0,1.0,2.0,1.0,0.97,0.75
/eml:eml/dataset/creator/phone/@phonetype,1.18,1.0,1.0,2.0,1.0,0.97,0.75
/eml:eml/dataset/creator/positionName,0.02,0.0,0.0,0.0,1.0,0.39,0.0
/eml:eml/dataset/dataTable/@id,0.03,0.0,0.0,0.0,0.0,0.02,0.5
/eml:eml/dataset/dataTable/@scope,0.54,0.0,0.42,1.0,0.0,0.4,0.25
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,8.83,0.0,2.0,11.0,0.0,7.69,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,9.4,0.0,4.83,11.0,31.33,9.28,19.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,9.4,0.0,4.83,11.0,31.33,9.28,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,9.4,0.0,4.83,11.0,31.33,9.28,19.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,0.06,0.0,0.0,0.0,0.0,0.15,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.06,0.0,0.0,0.0,0.0,0.15,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,0.17,0.0,0.58,0.0,0.0,0.35,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.17,0.0,0.58,0.0,0.0,0.35,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,0.11,0.0,0.58,0.0,0.0,0.24,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.18,0.0,0.58,0.0,2.0,0.97,1.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,0.89,0.0,0.42,1.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.0,0.0,0.0,0.0,0.0,0.0,1.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.0,0.0,0.0,0.0,0.0,0.0,1.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.0,0.0,0.0,0.0,0.0,0.0,1.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.0,0.0,0.0,0.0,0.0,0.0,1.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.0,0.0,0.0,0.0,0.0,0.01,1.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.0,0.0,0.0,0.0,0.0,0.0,1.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.09,0.0,1.67,0.0,0.0,0.28,3.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.09,0.0,1.67,0.0,0.0,0.28,3.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,1.01,0.0,0.58,4.0,0.0,1.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.06,0.0,0.58,0.0,0.0,0.3,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.06,0.0,0.58,0.0,0.0,0.3,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.11,0.0,0.92,0.0,0.0,0.38,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.11,0.0,0.92,0.0,0.0,0.38,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,7.31,0.0,2.42,6.0,29.33,7.22,13.5
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,0.01,0.0,0.0,0.0,29.33,0.64,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,3.93,0.0,0.0,0.0,0.0,4.11,9.75
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,3.38,0.0,2.42,6.0,29.33,3.11,3.75
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,9.4,0.0,4.83,11.0,0.0,8.88,111.5
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,9.4,0.0,4.83,11.0,0.0,8.88,111.5
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,0.65,0.0,2.83,0.0,31.33,2.35,0.0
/eml:eml/dataset/dataTable/caseSensitive,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,1.0,0.02,0.5
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,1.0,0.02,0.5
/eml:eml/dataset/dataTable/entityDescription,0.16,0.0,0.58,0.0,1.0,0.31,1.0
/eml:eml/dataset/dataTable/entityName,0.62,0.0,1.0,1.0,1.0,0.55,1.0
/eml:eml/dataset/dataTable/methods/methodStep/description/para,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/dataTable/methods/sampling/samplingDescription/para,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/dataTable/methods/sampling/samplingDescription/para/ulink,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/sampling/samplingDescription/para/ulink/@url,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/numberOfRecords,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/@scope,0.55,0.0,0.42,1.0,0.0,0.41,0.25
/eml:eml/dataset/dataTable/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.62,0.0,1.0,1.0,1.0,0.55,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.11,0.0,0.58,0.0,0.0,0.49,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.62,0.0,1.0,1.0,1.0,0.55,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.15,0.0,0.58,0.0,1.0,0.55,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.62,0.0,1.0,1.0,1.0,0.55,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.12,0.0,0.58,0.0,0.0,0.51,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@authSystem,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@order,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/allow/permission,0.0,0.0,0.0,0.0,0.0,0.0,3.0
/eml:eml/dataset/dataTable/physical/distribution/access/allow/principal,0.0,0.0,0.0,0.0,0.0,0.0,2.0
/eml:eml/dataset/dataTable/physical/distribution/access/deny/permission,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/deny/principal,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/onlineDescription,0.02,0.0,0.0,0.0,0.0,0.05,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.17,0.0,0.58,0.0,1.0,0.55,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.16,0.0,0.58,0.0,0.0,0.54,1.0
/eml:eml/dataset/dataTable/physical/objectName,0.62,0.0,1.0,1.0,1.0,0.55,1.0
/eml:eml/dataset/distribution/@scope,0.92,1.0,0.42,1.0,0.0,0.4,0.25
/eml:eml/dataset/distribution/offline/mediumFormat,0.0,0.0,0.0,0.0,0.0,0.03,0.0
/eml:eml/dataset/distribution/offline/mediumName,0.0,0.0,0.0,0.0,0.0,0.03,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,0.97,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,0.0,0.53,1.0
/eml:eml/dataset/intellectualRights/para,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,2.0
/eml:eml/dataset/intellectualRights/section/para,0.32,0.0,1.17,0.0,2.0,1.9,0.0
/eml:eml/dataset/intellectualRights/section/para/itemizedlist/listitem/para,0.32,0.0,1.17,0.0,2.0,1.24,0.0
/eml:eml/dataset/intellectualRights/section/title,0.32,0.0,1.17,0.0,2.0,1.78,0.0
/eml:eml/dataset/keywordSet/keyword,12.29,10.0,9.17,15.5,53.0,22.9,20.25
/eml:eml/dataset/keywordSet/keyword/@keywordType,0.07,0.0,0.0,0.0,0.0,13.11,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,0.03,0.0,0.0,0.0,1.0,1.0,0.0
/eml:eml/dataset/language,0.0,0.0,0.0,0.0,1.0,0.25,0.0
/eml:eml/dataset/maintenance/description/para,1.16,1.0,1.58,1.0,1.0,0.8,0.75
/eml:eml/dataset/maintenance/description/section/para,0.0,0.0,0.0,0.0,0.0,0.91,0.0
/eml:eml/dataset/maintenance/description/section/title,0.0,0.0,0.0,0.0,0.0,0.91,0.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,0.0,0.0,0.0,0.0,0.0,0.45,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.12,0.0,0.58,0.0,1.0,0.81,0.0
/eml:eml/dataset/metadataProvider/address/city,0.12,0.0,0.58,0.0,1.0,0.81,0.0
/eml:eml/dataset/metadataProvider/address/country,0.12,0.0,0.58,0.0,1.0,0.72,0.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,0.38,0.0,1.75,0.0,1.0,1.75,0.0
/eml:eml/dataset/metadataProvider/address/postalCode,0.12,0.0,0.58,0.0,1.0,0.81,0.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,0.12,0.0,0.58,0.0,1.0,0.81,0.0
/eml:eml/dataset/metadataProvider/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.03,0.0
/eml:eml/dataset/metadataProvider/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.15,0.0
/eml:eml/dataset/metadataProvider/onlineUrl,0.12,0.0,0.58,0.0,0.0,0.33,0.0
/eml:eml/dataset/metadataProvider/organizationName,0.12,0.0,0.58,0.0,1.0,0.79,0.0
/eml:eml/dataset/metadataProvider/phone,0.12,0.0,0.58,0.0,1.0,0.9,0.0
/eml:eml/dataset/metadataProvider/phone/@phonetype,0.12,0.0,0.58,0.0,1.0,0.9,0.0
