Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NWT_2007_EML,12.0,12.0,1.0,1.0
Resource Identifier,NWT_2007_EML,12.0,12.0,1.0,1.0
Resource Title,NWT_2007_EML,12.0,12.0,1.0,1.0
Author / Originator,NWT_2007_EML,12.0,12.0,1.0,1.0
Metadata Contact,NWT_2007_EML,7.0,7.0,0.58,0.5833333333333334
Contributor Name,NWT_2007_EML,14.0,7.0,1.17,0.5833333333333334
Publisher,NWT_2007_EML,12.0,12.0,1.0,1.0
Publication Date,NWT_2007_EML,12.0,12.0,1.0,1.0
Resource Contact,NWT_2007_EML,12.0,12.0,1.0,1.0
Abstract,NWT_2007_EML,12.0,12.0,1.0,1.0
Keyword,NWT_2007_EML,110.0,12.0,9.17,1.0
Resource Distribution,NWT_2007_EML,12.0,12.0,1.0,1.0
Spatial Extent,NWT_2007_EML,12.0,12.0,1.0,1.0
Taxonomic Extent,NWT_2007_EML,0.0,0.0,0.0,0.0
Temporal Extent,NWT_2007_EML,12.0,12.0,1.0,1.0
Maintenance,NWT_2007_EML,12.0,12.0,1.0,1.0
Resource Use Constraints,NWT_2007_EML,7.0,7.0,0.58,0.5833333333333334
Process Step,NWT_2007_EML,7.0,7.0,0.58,0.5833333333333334
Project Description,NWT_2007_EML,0.0,0.0,0.0,0.0
Entity Type Definition,NWT_2007_EML,7.0,7.0,0.58,0.5833333333333334
Attribute Definition,NWT_2007_EML,58.0,12.0,4.83,1.0
Resource Access Constraints,NWT_2007_EML,7.0,7.0,0.58,0.5833333333333334
Resource Format,NWT_2007_EML,12.0,12.0,1.0,1.0
Attribute List,NWT_2007_EML,12.0,12.0,1.0,1.0
Attribute Constraints,NWT_2007_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NWT_2007_EML,0.0,0.0,0.0,0.0
