Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NWT_2005_EML,157.0,157.0,1.0,1.0
Resource Identifier,NWT_2005_EML,157.0,157.0,1.0,1.0
Resource Title,NWT_2005_EML,157.0,157.0,1.0,1.0
Author / Originator,NWT_2005_EML,169.0,157.0,1.08,1.0
Metadata Contact,NWT_2005_EML,19.0,19.0,0.12,0.12101910828025478
Contributor Name,NWT_2005_EML,32.0,16.0,0.2,0.10191082802547773
Publisher,NWT_2005_EML,157.0,157.0,1.0,1.0
Publication Date,NWT_2005_EML,157.0,157.0,1.0,1.0
Resource Contact,NWT_2005_EML,157.0,157.0,1.0,1.0
Abstract,NWT_2005_EML,157.0,157.0,1.0,1.0
Keyword,NWT_2005_EML,1930.0,157.0,12.29,1.0
Resource Distribution,NWT_2005_EML,157.0,157.0,1.0,1.0
Spatial Extent,NWT_2005_EML,157.0,157.0,1.0,1.0
Taxonomic Extent,NWT_2005_EML,9.0,9.0,0.06,0.05732484076433121
Temporal Extent,NWT_2005_EML,157.0,157.0,1.0,1.0
Maintenance,NWT_2005_EML,157.0,157.0,1.0,1.0
Resource Use Constraints,NWT_2005_EML,25.0,25.0,0.16,0.1592356687898089
Process Step,NWT_2005_EML,26.0,26.0,0.17,0.16560509554140124
Project Description,NWT_2005_EML,0.0,0.0,0.0,0.0
Entity Type Definition,NWT_2005_EML,25.0,24.0,0.16,0.15286624203821655
Attribute Definition,NWT_2005_EML,1476.0,97.0,9.4,0.6178343949044586
Resource Access Constraints,NWT_2005_EML,21.0,21.0,0.13,0.1337579617834395
Resource Format,NWT_2005_EML,98.0,97.0,0.62,0.6178343949044586
Attribute List,NWT_2005_EML,98.0,97.0,0.62,0.6178343949044586
Attribute Constraints,NWT_2005_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NWT_2005_EML,0.0,0.0,0.0,0.0
