Concept,Collection,ConceptCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NWT_2006_EML,2.0,2.0,1.0,1.0
Resource Identifier,NWT_2006_EML,2.0,2.0,1.0,1.0
Resource Title,NWT_2006_EML,2.0,2.0,1.0,1.0
Author / Originator,NWT_2006_EML,2.0,2.0,1.0,1.0
Metadata Contact,NWT_2006_EML,0.0,0.0,0.0,0.0
Contributor Name,NWT_2006_EML,0.0,0.0,0.0,0.0
Publisher,NWT_2006_EML,2.0,2.0,1.0,1.0
Publication Date,NWT_2006_EML,2.0,2.0,1.0,1.0
Resource Contact,NWT_2006_EML,2.0,2.0,1.0,1.0
Abstract,NWT_2006_EML,2.0,2.0,1.0,1.0
Keyword,NWT_2006_EML,20.0,2.0,10.0,1.0
Resource Distribution,NWT_2006_EML,2.0,2.0,1.0,1.0
Spatial Extent,NWT_2006_EML,2.0,2.0,1.0,1.0
Taxonomic Extent,NWT_2006_EML,1.0,1.0,0.5,0.5
Temporal Extent,NWT_2006_EML,2.0,2.0,1.0,1.0
Maintenance,NWT_2006_EML,2.0,2.0,1.0,1.0
Resource Use Constraints,NWT_2006_EML,0.0,0.0,0.0,0.0
Process Step,NWT_2006_EML,0.0,0.0,0.0,0.0
Project Description,NWT_2006_EML,0.0,0.0,0.0,0.0
Entity Type Definition,NWT_2006_EML,0.0,0.0,0.0,0.0
Attribute Definition,NWT_2006_EML,0.0,0.0,0.0,0.0
Resource Access Constraints,NWT_2006_EML,0.0,0.0,0.0,0.0
Resource Format,NWT_2006_EML,0.0,0.0,0.0,0.0
Attribute List,NWT_2006_EML,0.0,0.0,0.0,0.0
Attribute Constraints,NWT_2006_EML,0.0,0.0,0.0,0.0
Resource Quality Description,NWT_2006_EML,0.0,0.0,0.0,0.0
