XPath,Collection,XPathCount,RecordCount,AverageOccurrencePerRecord,CollectionOccurrence%
Number of Records,NWT_2015_EML,233,233,233,233.0
/eml:eml/@packageId,NWT_2015_EML,233,233,1.00,1.0
/eml:eml/@scope,NWT_2015_EML,123,123,0.53,0.5278969957081545
/eml:eml/@system,NWT_2015_EML,233,233,1.00,1.0
/eml:eml/@xsi:schemaLocation,NWT_2015_EML,233,233,1.00,1.0
/eml:eml/access/@authSystem,NWT_2015_EML,233,233,1.00,1.0
/eml:eml/access/@order,NWT_2015_EML,233,233,1.00,1.0
/eml:eml/access/@scope,NWT_2015_EML,233,233,1.00,1.0
/eml:eml/access/@system,NWT_2015_EML,233,233,1.00,1.0
/eml:eml/access/allow/permission,NWT_2015_EML,466,233,2.00,1.0
/eml:eml/access/allow/principal,NWT_2015_EML,466,233,2.00,1.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/@xsi:schemaLocation,NWT_2015_EML,2,2,0.01,0.008583690987124463
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@abbreviation,NWT_2015_EML,2,1,0.01,0.004291845493562232
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@id,NWT_2015_EML,3,2,0.01,0.008583690987124463
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@name,NWT_2015_EML,3,2,0.01,0.008583690987124463
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@parentSI,NWT_2015_EML,1,1,0.00,0.004291845493562232
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/@unitType,NWT_2015_EML,3,2,0.01,0.008583690987124463
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unit/stmml:description,NWT_2015_EML,3,2,0.01,0.008583690987124463
/eml:eml/additionalMetadata/metadata/unitList/unit/@id,NWT_2015_EML,184,61,0.79,0.26180257510729615
/eml:eml/additionalMetadata/metadata/unitList/unit/@multiplerToSI,NWT_2015_EML,184,61,0.79,0.26180257510729615
/eml:eml/additionalMetadata/metadata/unitList/unit/@name,NWT_2015_EML,184,61,0.79,0.26180257510729615
/eml:eml/additionalMetadata/metadata/unitList/unit/@parentSI,NWT_2015_EML,184,61,0.79,0.26180257510729615
/eml:eml/additionalMetadata/metadata/unitList/unit/@unitType,NWT_2015_EML,184,61,0.79,0.26180257510729615
/eml:eml/additionalMetadata/metadata/unitList/unit/description,NWT_2015_EML,184,61,0.79,0.26180257510729615
/eml:eml/dataset/@id,NWT_2015_EML,106,106,0.45,0.45493562231759654
/eml:eml/dataset/@scope,NWT_2015_EML,94,94,0.40,0.4034334763948498
